date,MAX,MIN,R.F,EVP,DR,NRF,SSH,...SLP,..MSLP,..DBT,..WBT,..DPT,.RH,..VP,DD,FFF,AW,VV,Cl,A,Cm,A.1,Ch,A.2,Dl,Dm,Dh,TC,h,c,a,Ht
2013-07-16,28.4,23.7,2.6,3.9,9,0,1.4,970.7,1003.7,40.6,22.4,0.9,16,122,7,8,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2013-07-17,31.1,24.1,22.8,4.4,9,14,2,969.9,1002.6,42.2,22,6.9,12,131,9,8,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2013-07-18,30.2,24.6,4.6,4.8,1.9,1,0,969.8,1002.5,43,22.2,6.6,11,130,0,0,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2013-07-19,31.8,24.7,13.6,4,2,50,2.3,968.5,1001.1,44,22.4,6.1,10,94,9,10,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2013-07-20,31.2,23.6,144.6,3.4,8,20,1.2,967.4,999.8,44.4,23.2,8.5,12,144,5,4,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2013-07-21,30.4,24,0,4.4,0,15,3.2,971.6,1005.1,36.4,20.6,8.9,19,138,36,12,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2013-07-22,32,25.1,0,4.7,0,26,2.3,972.8,1006.3,37,22,12.2,23,165,34,22,5,96,0,0,3,1,0,0,0,9,0,1,9,3,1,60
2013-07-23,30.3,24.7,14,4.4,14,28,0.3,973.1,1006.6,37,21,9.4,19,142,32,26,4,96,0,0,3,1,0,0,0,9,0,1,9,3,1,60
2013-07-24,32.2,25,11.4,5.1,3,16,1.2,971.6,1005.1,36.6,21,9.9,20,145,34,18,6,96,0,0,3,1,0,0,0,9,0,1,9,3,1,60
2013-07-25,29.9,24.3,0,4.1,0,0,1.3,974,1007.9,33.2,22.6,16.5,37,188,25,14,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2013-07-26,27.1,24,8.7,3.6,11,28,0,974.1,1007.7,36,21,10.4,21,149,32,14,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2013-07-27,28,23.2,5.5,4,18,5,0,973.2,1006.8,35.6,21.2,11.4,23,156,36,12,3,96,1,1,3,2,0,0,0,9,0,3,5,8,1,30
2013-07-28,27.4,23.6,3.7,4.8,12,32,0,972,1005.6,35.6,22,13.4,26,154,29,18,3,96,5,1,0,0,0,0,9,0,0,1,5,6,1,25
2013-07-29,28.6,24.1,0.2,0,50,0,1,970.5,1003.9,36.4,21.6,11.7,23,160,34,14,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2013-07-30,29.6,23.5,2.8,5,1,55,1.3,969.1,1002.6,36,21.2,11,22,154,32,22,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2013-07-31,24.6,23.6,46.5,4.4,17,25,0,969.4,1002.8,36.2,22,12.9,25,170,32,28,7,96,0,0,0,0,1,3,0,0,9,3,9,0,3,75
2013-08-01,29,22.6,102.6,4.1,14,25,0.7,969.5,1003,36,22,13,25,172,32,20,8,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2013-08-02,29.3,22.6,34.3,3.7,12,50,0.4,968.6,1001.9,37,23.6,16,29,202,7,12,4,96,1,1,0,0,0,0,9,0,0,1,5,8,1,30
2013-08-03,25.5,22.3,6.9,4.2,13,35,0,968.1,1001.6,35,23.6,17.3,35,197,27,18,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2013-08-04,30.2,24.5,0.3,5.1,0,10,3.4,969,1002.8,32.4,23.4,18.6,44,217,32,12,6,96,5,3,3,2,0,0,9,9,0,5,5,6,3,25
2013-08-05,31.9,24.6,0,4.8,0,38,4.2,969.8,1003.4,34.6,25,20.3,43,238,20,14,6,96,0,0,0,0,1,1,0,0,9,1,9,0,1,75
2013-08-06,30.7,26,25.7,3.4,8,40,0.3,971.1,1004.8,35,26.2,22.2,48,267,29,18,4,96,0,0,3,1,0,0,0,9,0,1,9,3,1,60
2013-08-07,31.8,23.9,6.9,4.5,7,50,0.7,971,1004.8,33,24.8,20.8,49,246,32,12,6,96,5,1,0,0,2,3,9,0,9,4,5,6,1,20
2013-08-08,31.7,24.5,0,4.8,0,10,0.1,970.6,1004,36.2,26.2,21.6,43,258,29,12,3,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60
2013-08-09,32.4,23.9,3.7,5,12,10,3,969.6,1003.2,34.4,25,20.4,44,240,29,20,4,96,5,1,3,2,1,1,9,9,9,4,5,6,1,20
2013-08-10,28.8,23.3,0,4.6,2,0,0,969.3,1003,33.4,25.8,22.3,52,269,0,0,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2013-08-11,29.4,23.7,0,5,0,40,0.3,968.5,1002.1,33.4,24.6,20.2,46,237,23,12,3,96,0,0,0,0,1,2,0,0,9,2,9,0,2,75
2013-08-12,32.3,24,16.5,1.6,3,43,4.8,966.6,1000.3,33,24.2,19.7,46,229,29,18,4,96,0,0,3,3,0,0,0,9,0,3,9,3,3,60
2013-08-13,30.3,24.1,9.1,5.2,10,25,0,965.2,998.8,33.4,24,19.1,43,236,0,0,2,96,5,1,3,2,0,0,9,9,0,3,5,6,1,25
2013-08-14,30.7,23.6,18.3,4.6,4,35,1.6,964,997.4,34.4,22.8,16.1,34,183,34,14,6,96,0,0,0,0,1,3,0,0,9,3,9,0,3,75
2013-08-15,31.8,24.2,0,5.2,0,15,3.7,964.3,997.8,34,22.2,15.1,32,172,32,6,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2013-08-16,33.3,25,0,5.1,0,0,5.1,967.1,1000.5,35.6,21.8,12.9,26,170,32,16,3,96,0,0,3,2,1,3,0,9,9,5,9,3,2,60
2013-08-17,31.6,24.7,4.8,5.2,6,25,0.7,967.5,1000.8,36.6,22,12.5,24,168,0,0,2,96,0,0,0,0,1,3,0,0,9,3,9,0,3,75
2013-08-18,31.8,24.9,8.4,4.9,5,25,1.2,969,1002.4,35.4,23.4,16.7,33,190,32,12,4,96,5,2,3,3,0,0,9,9,0,5,5,6,2,25
2013-08-19,30,24.7,3.7,4.6,2,30,0,967.8,1001.4,34,25.4,21.3,48,253,0,0,5,96,0,0,0,0,2,3,0,0,9,3,9,0,3,80
2013-08-20,28.4,23.6,0.7,4.9,2,15,0,968,1001.6,33.8,24,18.9,41,218,32,12,3,96,0,0,0,0,1,1,0,0,9,1,9,0,1,75
2013-08-21,26.8,23.1,3.5,4.8,5,49,0,967,999.6,44,24.8,13.6,17,186,0,0,5,96,0,0,3,3,0,0,0,9,0,3,9,3,3,60
2013-08-22,26.6,22.4,30.3,3.5,11,50,0.5,968.5,1001.1,43.4,23.4,10.2,14,155,32,14,9,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60
2013-08-23,27.4,22.5,32,3.3,18,35,0,967.6,1000.3,43,23.8,11.7,16,168,29,12,6,96,4,2,0,0,0,0,9,9,0,2,5,8,2,30
2013-08-24,25.4,21.9,13.2,3.8,24,0,0,965.8,998.4,43,23.2,9.9,14,154,29,16,7,96,1,1,3,1,0,0,9,9,0,2,5,8,1,25
2013-08-25,25.2,22.1,2.4,4.3,10,45,0,968.9,1001.7,41.6,24,13.4,19,182,0,0,6,96,1,1,0,0,0,0,9,0,0,1,5,8,1,25
2013-08-26,26.7,23.4,0,3.9,1,30,0,961.1,1001.9,41.4,22.6,9.5,15,151,32,22,9,96,2,2,3,1,0,0,0,9,0,3,5,8,3,30
2013-08-27,29.7,22.8,0.6,4.6,0,50,0.7,967.6,1000.4,41.8,23.2,11.1,16,161,29,16,5,96,5,1,3,1,1,2,9,9,9,4,5,6,1,25
2013-08-28,28.2,23.5,1.2,4,1,50,0.3,966.9,999.6,42,24,13.1,18,179,0,0,5,96,8,3,0,0,0,0,9,0,0,3,5,6,1,25
2013-08-29,27.8,23.3,3.4,4.2,10,5,0,965.1,997.7,42.6,23.8,12.1,17,171,32,14,8,96,2,2,3,1,0,0,0,9,0,3,5,8,2,25
2013-08-30,30.2,23.4,0,4.2,0,0,0.1,964.6,997.1,43,23.6,11.1,15,163,32,16,7,96,8,2,3,1,0,0,9,9,0,3,5,6,1,25
2013-08-31,33,22.3,0,4.8,0,0,5.9,965.7,998.3,42.4,24.2,12.8,18,182,29,14,10,96,5,1,0,0,1,2,9,0,9,3,5,6,1,25
2013-09-01,33.6,23.1,0,4.8,0,0,10.9,964.3,996.8,42.4,25.2,15.8,21,207,32,18,8,96,8,3,3,1,0,0,9,9,0,4,5,6,1,25
2013-09-02,34.1,23.2,0,5.2,0,0,9.7,963.1,995.9,40,25.2,17.4,27,223,27,18,5,96,9,3,3,2,0,0,9,9,0,5,5,6,1,20
2013-09-03,34.2,22.8,0,5.2,0,0,9,962.4,995.2,39.6,26.6,20.5,33,262,7,6,6,96,9,4,3,1,0,0,9,9,0,5,5,6,1,20
2013-09-04,33.4,23.2,0,5,0,0,4.9,965.6,999.3,33,23.6,18.6,43,217,5,28,7,95,9,3,3,2,0,0,9,9,0,5,5,6,3,20
2013-09-05,33.2,22.5,0,4.8,0,5,5.8,965.2,997.8,42.6,27.4,20.4,28,264,34,8,5,96,8,3,0,0,0,0,9,0,0,3,5,6,3,25
2013-09-06,33.6,23.4,0,4.9,0,0,9.6,966.5,999.6,37.2,25,18.8,34,217,29,18,7,95,9,4,3,2,0,0,9,9,0,6,5,6,2,20
2013-09-07,33.4,23.6,0,4.8,0,0,9,966.1,998.7,42.2,26.6,19,26,244,29,12,5,96,2,2,0,0,1,1,9,0,9,3,5,8,2,25
2013-09-08,33.3,23.4,0,5.5,0,0,7.1,964.9,997.9,38.2,25.4,19,33,220,27,12,7,95,9,4,3,2,0,0,9,9,0,6,5,6,1,20
2013-09-09,34,24.5,0,6,0,0,9.2,963.9,996.6,41,27.4,21.3,32,274,0,0,5,96,9,4,3,1,0,0,9,9,0,5,5,6,2,20
2013-09-10,33.9,24.1,0,5.6,0,0,8.2,963.8,996.8,38.2,23.6,15.1,26,195,29,28,6,95,9,3,3,4,0,0,9,9,0,7,5,6,3,20
2013-09-11,33.7,24.6,0,6,0,0,7,963.2,996.2,39,24.2,15.9,26,204,5,14,5,96,9,4,3,2,0,0,9,9,0,6,5,6,2,20
2013-09-12,34.8,24.2,0,5.9,0,0,9.6,961.8,995.2,33.6,25.2,21.2,48,251,11,10,8,95,9,4,3,2,0,0,9,9,0,6,5,6,3,20
2013-09-13,34.9,24.5,0,5.8,0,0,8.2,958.8,991.3,41,23.6,12.4,19,177,34,14,5,96,9,4,3,1,0,0,9,9,0,5,5,6,2,20
2013-09-14,35,23.6,0,6,2,10,6.7,959.3,992.4,36.4,24.2,17.1,33,202,32,8,7,96,3,4,3,2,0,0,9,9,0,6,5,6,2,20
2013-09-15,35.4,23.7,12.4,5.8,1,15,6.1,961.1,993.8,40.4,21.6,7.6,14,135,32,28,8,96,9,5,3,1,0,0,9,9,0,6,5,6,2,20
2013-09-16,35.7,23.1,3.9,4.8,6,41,7.2,963,995.5,42.4,23.4,11.1,16,163,34,8,6,96,5,1,0,0,1,5,9,0,9,6,5,6,1,25
2013-09-17,34.1,23.2,22.8,5.3,7,25,6.1,963.6,996.2,42,24,13.1,18,180,27,10,5,96,8,1,3,1,0,0,9,9,0,2,5,8,1,25
2013-09-18,32.3,23.2,0.6,5.2,0,20,4,962.9,995.3,43.2,25,14.7,19,197,32,18,6,96,8,4,0,0,0,0,9,0,0,4,5,6,1,20
2013-09-19,32.2,23.8,3.2,3.8,2,0,4.1,963,996.1,38,24.4,17,29,216,29,12,5,96,9,4,3,1,0,0,9,9,0,5,5,6,3,25
2013-09-20,33.5,24.1,21.7,4.6,7,27,3.7,963.8,996.9,37.4,23.6,15.7,28,200,27,8,7,95,3,4,3,2,0,0,9,9,0,6,5,6,2,20
2013-09-21,31.2,24,42.3,4.5,13,40,0.3,961.2,1002.7,35.6,24.2,18.2,36,209,32,20,4,96,0,0,3,1,1,2,0,9,9,3,9,3,1,60
2013-09-22,26.7,23.9,7,4.8,9,10,0,970.9,1004.9,31,24.6,21.5,57,256,27,12,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2013-09-23,26.2,23,0.3,4,4,15,0,970.6,1004.3,34,25,20.6,46,243,32,22,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2013-09-24,28.3,22.7,0,4.5,0,0,0.5,968.7,1002.2,34.2,25,20.5,45,241,29,28,8,96,0,0,0,0,1,2,0,0,9,2,9,0,2,75
2013-09-25,32.2,22.9,0,4.8,0,0,7.4,967.2,1001.3,29.4,24,21.4,62,254,23,22,5,96,5,2,3,1,0,0,9,9,0,3,5,6,2,20
2013-09-26,33.6,23.7,0,4.8,0,0,9.9,965.1,999,30.6,25,22.4,62,270,23,12,5,96,0,0,3,5,0,0,0,9,0,5,9,3,5,60
2013-09-27,33.6,23.5,0,5,0,0,6.2,965.4,999.4,29.2,24.2,21.8,64,261,20,12,3,96,8,3,3,3,0,0,9,9,0,6,5,6,2,20
2013-09-28,33.5,23.4,0,4.8,0,0,7.9,966.5,1000.2,32.8,23.6,18.7,43,216,29,20,5,95,5,3,3,4,0,0,9,9,0,7,5,6,3,20
2013-09-29,34,23.2,0.2,5,0,9,7.4,968.5,1001.8,35,23,16.1,33,182,32,22,5,96,0,0,3,1,0,0,0,9,0,1,9,3,1,60
2013-09-30,33.2,22.7,0,4.6,0,0,9.6,969,1002.6,34.8,24,18.3,38,210,32,18,4,96,2,1,3,3,0,0,9,9,0,4,5,8,1,25
2013-10-01,34.3,24.4,0,3.4,0,0,9.6,969.1,1002.6,35.2,24,18,36,206,32,18,5,96,8,2,3,3,0,0,9,9,0,5,5,6,2,20
2013-10-02,33.7,24.3,11.4,4.6,3,15,7.5,969.3,1002.9,34.4,24.8,20,43,234,29,26,6,96,0,0,3,2,1,3,0,9,9,5,9,3,2,60
2013-10-03,31.4,23.4,72.1,14,31,1.5,1,970.9,1004.5,34.6,24.6,19.5,41,226,32,18,4,96,0,0,3,2,1,2,0,9,9,4,9,3,2,60
2013-10-04,28,22.7,25,4.5,13,20,0,971.3,1004.9,35.6,25,19.7,40,229,32,20,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2013-10-05,30.3,23,0,4.6,1,20,2.2,969.8,1003.4,34.2,24.4,19.4,42,225,32,24,4,96,8,2,3,2,0,0,9,9,0,4,5,6,1,20
2013-10-06,30.5,23.6,0,4.7,0,20,3.2,969.6,1003.3,33.2,24.2,19.6,45,228,32,30,4,96,0,0,0,0,1,2,0,0,9,2,9,0,2,75
2013-10-07,31.3,21.6,30.2,4.6,5,6,3.8,968.8,1002.2,35.4,24.8,19.5,39,226,34,14,3,96,0,0,0,0,1,1,0,0,9,1,9,0,1,75
2013-10-08,31.7,23.6,0.4,5.2,1,15,5.2,967.5,1000.9,35.8,24.4,18.4,36,211,27,14,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2013-10-09,31.8,23.7,0,3.9,0,0,7.9,966.8,1000.1,36,25.2,19.9,39,232,32,28,6,96,0,0,3,4,0,0,0,9,0,4,9,3,4,60
2013-10-10,32.4,21.3,17.2,4,3,25,6.8,966.7,999.9,37,25,18.9,35,218,32,10,5,96,0,0,0,0,1,2,0,0,9,2,9,0,2,75
2013-10-11,29.2,22.7,0,4,0,12,4.1,969.7,1003.7,31,24.8,21.9,58,263,20,16,8,96,5,2,3,3,0,0,9,9,0,5,5,6,2,20
2013-10-12,31.3,22.6,0,4.6,0,0,4.1,967.9,1001.5,34,26,22.4,51,270,27,12,6,96,0,0,3,3,1,4,0,9,9,7,9,3,3,60
2013-10-13,32.3,23.6,4.3,0,0,6.5,1,968.2,1002.2,31,25.4,22.9,62,279,23,8,6,96,5,1,3,2,2,1,9,9,9,4,5,6,1,20
2013-10-14,32.8,21.2,10.6,4.4,1,7,8.7,967.6,1001.5,32,25,21.7,55,260,27,10,8,96,5,2,3,3,0,0,9,9,0,5,5,6,2,25
2013-10-15,31.3,20.1,0,4.6,0,0,10.5,967.6,1001.7,30,25.4,23.3,68,286,27,10,4,96,5,1,3,3,1,1,9,9,9,5,5,6,1,20
2013-10-16,32.4,22.4,0,5,0,0,10,967.7,1002,27.2,24.6,23.4,80,288,0,0,6,96,5,3,2,5,9,9,8,5,6,3,20,2.2,2,26
2013-10-17,33.6,20.2,0,4.3,0,0,9.3,966.8,1001.1,27.6,26.2,25.6,89,328,27,18,5,95,8,3,3,4,0,0,9,9,0,7,5,6,2,20
2013-10-18,32.9,20.1,0,4.6,0,0,10.3,967.8,1002.5,25,25,25,100,317,27,10,2,95,7,5,2,3,9,9,8,4,7,2,12,23.2,2,25.4
2013-10-19,24.2,22.6,0,4.8,0,0,8.5,967.6,1002.2,26,25,24.6,92,309,23,16,2,96,5,2,1,4,0,0,9,9,0,6,5,6,2,15
2013-10-20,33.3,20.8,0,4.8,0,0,9.7,968.6,1002.8,28.4,26,25,82,316,27,14,3,96,5,3,3,3,0,0,9,9,0,6,5,6,2,20
2013-10-21,32.6,19.3,0,3.8,0,0,9.9,964.9,999.1,37.6,24.2,22.6,42,213,5,8,8,95,9,5,7,2,0,0,9,9,0,7,5,6,3,20
2013-10-22,32,20.5,0,4.1,0,0,10,964.8,998,37,24.8,18.5,34,213,27,18,6,96,9,4,3,2,0,0,9,9,0,6,5,6,2,20
2013-10-23,30.4,22.2,0,4.1,0,0,2.7,965.2,998,41,25.2,16.8,25,216,32,16,9,96,2,2,0,0,0,0,9,0,0,2,5,8,2,30
2013-10-24,29.9,23.5,0,4.2,0,0,9.7,961.9,994.6,40.4,27.2,21.2,33,273,2,16,9,96,9,4,3,2,0,0,9,9,0,6,5,6,2,20
2013-10-25,28.3,22.7,0,3.2,0,0,1.6,962.3,996.3,28.8,25.8,24.5,78,307,27,16,8,96,9,5,3,2,0,0,9,9,0,7,5,6,3,20
2013-10-26,29.7,22.4,1.2,4.5,1,43,6,960.8,993.9,36.4,25.8,20.8,40,246,7,14,7,95,9,4,0,0,0,0,9,0,0,4,5,6,2,20
2013-10-27,29.3,22.2,0.2,4.2,0,15,6.1,961.8,995,35.8,26.2,21.8,44,261,27,18,9,96,5,3,3,4,0,0,9,9,0,7,5,6,3,20
2013-10-28,31.5,19.6,0,4.2,0,0,10,964.5,997.3,39.6,24,15,24,195,32,14,8,96,8,4,3,2,0,0,9,9,0,6,5,6,2,20
2013-10-29,32,19.3,0,4.2,0,0,10.1,965,997,40.4,25.4,17.6,27,225,18,12,6,96,3,5,0,0,0,0,9,0,0,5,5,6,3,20
2013-10-30,33,16.7,0,3.9,0,0,9.3,965,997.7,40.2,25.6,18.2,28,231,36,10,8,96,5,2,3,4,0,0,9,9,0,6,5,6,2,20
2013-10-31,32.1,16.9,0,4.3,0,0,9.6,965.7,998.5,41,27.4,21.3,32,274,27,10,7,96,9,4,3,2,0,0,9,9,0,6,5,6,4,20
2013-11-01,32,16.6,0,4.2,0,0,9.4,964.8,997.5,41,24.6,15.4,22,201,29,14,9,96,3,3,0,0,1,3,9,0,9,6,5,6,1,20
2013-11-02,31.8,16.8,0,3.7,0,0,9.6,966.5,999.2,41.6,26,18.1,26,232,32,8,5,96,8,4,3,1,1,1,9,9,9,6,5,6,2,20
2013-11-03,32.3,17.4,0,3.7,0,0,8.7,965.5,998.4,39.6,25.8,18.9,30,240,36,14,7,96,9,4,0,0,0,0,9,0,0,4,5,6,2,20
2013-11-04,32.2,19.3,0,4,0,0,8.4,966.2,999.5,35.4,24.2,18.3,36,210,27,16,10,96,9,3,3,3,0,0,9,9,0,6,5,6,3,20
2013-11-05,31.7,18.6,0,4,0,0,7.2,964.3,996.9,42,24.8,15.1,21,199,32,18,8,96,8,3,0,0,0,0,9,0,0,3,5,6,1,20
2013-11-06,31.1,17,0,4,0,0,7.6,963.4,995.9,43,26.8,19,25,245,32,12,5,96,2,2,3,1,0,0,0,9,0,3,5,8,2,30
2013-11-07,30.9,16.6,0,3.8,0,0,7.6,962.6,995.2,42,25.8,17.4,24,225,0,0,5,96,8,4,2,1,0,0,9,9,0,5,5,6,2,20
2013-11-08,30.7,16.2,0,3.8,0,0,8.4,963.4,995.9,42,25,15.6,22,204,0,0,6,96,8,2,3,4,0,0,9,9,0,6,5,6,1,25
2013-11-09,31.5,15.9,0,3.8,0,0,8.7,963.4,996.2,41,26,18.5,27,237,16,6,5,96,3,4,3,2,0,0,9,9,0,6,5,6,3,20
2013-11-10,31.2,17.2,0,4,0,0,8.2,964.3,997,40,26,19.1,30,243,27,16,6,96,3,5,3,2,0,0,9,9,0,7,5,6,3,20
2013-11-11,30,17,0,3.7,0,0,7.8,963.8,997.1,35.2,26.2,22.1,47,266,23,12,7,95,9,4,3,2,0,0,9,9,0,6,5,6,2,20
2013-11-12,29.7,15.2,0,4,0,0,8.7,962.8,995.5,40.6,27,20.7,32,266,23,10,7,96,2,1,0,0,1,2,9,0,9,3,5,8,1,30
2013-11-13,29.4,13.6,0,3.8,0,0,8,965.4,1000.2,22.4,22.2,22.1,98,266,2,34,7,93,9,3,3,3,0,0,9,9,0,6,5,6,3,20
2013-11-14,29.3,13.3,0,3.4,0,0,9.1,963.7,996.5,39.6,26.8,20.9,34,247,36,18,5,96,9,5,7,2,0,0,9,9,0,7,5,6,3,20
2013-11-15,28.5,13,0,3.3,0,0,8.5,962.7,996,34.2,26.2,22.6,51,274,23,16,8,96,5,1,3,5,0,0,9,9,0,6,5,6,1,20
2013-11-16,28.2,11.3,0,3.5,0,0,8.8,961.7,995,34.4,26.8,23.5,53,290,23,14,7,96,8,2,3,2,1,1,9,9,9,5,5,6,2,20
2013-11-17,28.2,13,0,3.8,0,0,9.3,964.9,999.3,25.8,25,24.6,93,309,27,12,7,95,7,4,7,2,0,0,9,9,0,6,4,7,2,10
2013-11-18,28.2,13.8,0,3.8,0,0,3.7,964.4,997.9,33.8,26.6,23.5,55,290,25,6,5,96,9,3,3,3,0,0,9,9,0,6,5,6,2,20
2013-11-19,30.3,12.3,0,3.9,0,0,8.5,966,1000.4,27,24.8,23.8,83,295,29,28,6,94,9,5,3,2,0,0,9,9,0,7,4,6,1,10
2013-11-20,30.7,11.7,0,3.7,0,0,9.8,969.5,1004.1,25.2,25,24.9,98,315,25,6,2,94,7,5,3,3,9,9,8,4,7,2,10,18.4,1.8,25.2
2013-11-21,30.3,11.1,0,3.7,0,0,9.6,968.2,1002.8,25.2,25,24.9,98,315,34,12,2,95,9,5,2,3,9,9,8,4,7,2,10,4.7,1.7,25.6
2013-11-22,29.6,12.8,0,3.5,0,0,9.6,966.1,1000.4,28,26.2,25.4,86,324,20,6,2,96,7,2,3,2,0,0,9,9,0,4,4,7,1,10
2013-11-23,30.6,19.1,0,3.8,0,0,9.1,965.2,999.6,26.6,25.8,25.5,93,326,23,12,3,96,7,5,2,3,9,9,8,4,7,2,10,3.8,2,27
2013-11-24,32,21.7,0.2,4,0,5,7.9,965.7,999.9,28.4,26.2,25.3,83,322,27,10,1,96,8,4,3,2,0,0,9,9,0,6,5,6,2,20
2013-11-25,30.7,19.6,0,4,0,0,4.9,965.6,999.9,27.4,25.8,25.1,87,319,5,4,2,96,5,4,3,2,1,1,9,9,9,7,4,6,4,15
2013-11-26,31.4,15.7,0,3.8,0,0,8.3,965.5,999.8,27.6,26,25.3,87,322,0,0,1,96,3,3,3,3,1,1,9,9,9,7,5,6,2,20
2013-11-27,30.8,13.6,0,3.8,0,0,9.6,965,999.3,26.4,25.2,24.7,90,311,27,8,1,96,6,4,3,3,0,0,9,9,0,7,4,7,1,12
2013-11-28,30.2,12.5,0,4.2,0,0,9.6,964.7,999.1,25.4,25,24.8,97,313,25,8,5,95,7,5,1,3,9,9,8,4,7,3,10,41.1,1,NA
2013-11-29,29.3,16.9,0,3.9,0,0,9.9,967.1,1001.8,24.6,24.4,24.3,98,304,23,8,4,95,9,5,2,3,9,9,8,4,7,2,10,8.6,1.2,25.1
2013-11-30,30.7,18.5,0,3.9,0,0,3.7,968.8,1003,28.4,25.4,24.1,78,300,27,16,5,96,7,3,3,3,0,0,9,9,0,6,4,7,2,10
2013-12-01,30,16.1,0,3.6,0,0,4.9,968.3,1002.9,25.8,25.2,24.9,95,315,27,8,3,95,7,5,2,3,9,9,8,4,7,2,10,2.1,2,25.8
2013-12-02,30.7,15.3,0,3.7,0,0,8.4,966.1,1000.5,26.8,24.8,23.9,84,297,29,12,3,96,5,3,7,4,0,0,9,9,0,7,5,6,3,20
2013-12-03,31.5,15.9,0,4,0,0,7.8,963.7,998.1,25.6,24.6,24.1,92,300,29,12,4,95,7,5,2,3,9,9,8,4,7,2,10,3.3,1.5,25.4
2013-12-04,30.8,15.3,0,4.1,0,0,7.3,961.4,995.9,24.6,24.6,24.6,100,309,27,16,6,94,9,5,2,3,9,9,8,4,7,3,8,88.4,0.8,26.8
2013-12-05,30.6,15.5,0,3.8,0,0,9,963.7,998.2,25,23.4,22.6,87,274,27,14,5,95,7,4,2,4,9,9,8,4,7,1,10,0,1,24.3
2013-12-06,29.5,10.8,0,3.8,0,0,9.1,964.5,998.8,27,25,24.1,84,300,27,16,4,96,7,4,7,2,0,0,9,9,0,6,4,7,2,10
2013-12-07,27.5,10.1,0,3.5,0,0,9.5,967,1001.3,28,25.2,23.9,79,297,27,14,2,96,0,0,3,2,1,2,0,9,9,4,9,3,2,60
2013-12-08,27.9,9.3,0,3.4,0,0,9.2,969.7,1004.2,26.8,25.8,24.4,92,305,0,0,2,95,9,4,7,3,0,0,9,9,0,7,4,7,2,12
2013-12-09,29,10.1,0,3.8,0,0,9.5,967.1,1001.9,24,24,24,100,298,27,10,6,95,3,6,2,2,9,9,8,4,7,2,10,31.8,0.8,24.1
2013-12-10,30.2,10.5,0,3.6,0,0,9.8,965.5,1000.2,24,24,24,100,298,27,12,4,94,3,5,2,3,9,9,8,3,7,2,8,17.1,1,25
2013-12-11,29.2,10.2,0,3.5,0,0,9.7,962.7,997.2,24.6,23.6,23.1,91,283,27,22,6,95,9,6,2,2,9,9,8,4,7,3,10,8.2,1,25.2
2013-12-12,28.5,9.5,0,3.2,0,0,9.4,966.5,1001,25.2,24,23.4,90,287,20,18,7,95,7,5,7,2,0,0,9,9,0,7,4,7,5,10
2013-12-13,28,8.9,0,3.2,0,0,9.5,970.1,1004.5,27.2,24,22.5,75,273,23,18,2,96,5,1,0,0,0,0,9,0,0,1,5,6,1,20
2013-12-14,29.7,9.6,0,3.2,0,0,9.6,969.9,1004.2,28.4,25.4,24.1,78,300,25,14,2,96,0,0,3,1,0,0,0,9,0,1,9,3,1,60
2013-12-15,29.3,10.2,0,3.4,0,0,9.8,968.8,1003.2,26.2,25,24.5,90,307,27,8,4,95,7,5,7,3,9,9,8,4,7,2,15,2,1.4,26.6
2013-12-16,29.7,10.1,0,3.2,0,0,9.9,967.7,1002.3,25.8,24.6,24.1,90,300,27,18,5,96,9,4,1,3,0,0,9,9,0,7,4,7,3,10
2013-12-17,29.1,10.2,0,3.2,0,0,9.4,968.2,1002.6,26.8,25.4,24.3,80,304,23,12,2,95,6,4,3,2,0,0,9,9,0,6,4,7,1,10
2013-12-18,29.3,10,0,3.2,0,0,9.5,969.8,1004.3,26.6,25,24.3,87,304,27,14,2,96,5,3,3,3,0,0,9,9,0,6,5,6,3,20
2013-12-19,29.2,10.2,0,3.4,0,0,9.4,972.3,1006.8,27.4,25.6,24.8,86,313,27,10,0,95,5,3,3,3,0,0,9,9,0,6,5,6,3,20
2013-12-20,30.3,10.9,0,3.8,0,0,9.4,971.2,1005.7,28,25,23.7,77,293,29,12,2,96,5,3,3,3,0,0,9,9,0,6,5,6,3,20
