"","INDEX","YEAR","MN","HR","DT","...SLP","..MSLP","..DBT","..WBT","..DPT",".RH","..VP","DD","FFF","AW","VV","Cl","A","Cm","A.1","Ch","A.2","Dl","Dm","Dh","TC","h","c","a","Ht","..R.F",".EVP","DW","P","H",".WAT","Date"
"1911",43063,2010,3,7.5,26,945.85,1006.6,29.7,19.5,12.65,41,152,13.5,5,6,96.5,0,0,0,0,0.5,0.5,0,0,4.5,0.5,9,0,0.5,84.5,0,3.7,25.9,NA,NA,NA,NA
"1912",43063,2010,3,7.5,27,946.95,1007.85,29.15,17.9,9.7,34.5,123,14.5,4,4,96.5,0,0,1.5,0.5,0.5,0.5,0,4.5,4.5,1,8,1.5,0.5,79.5,0,3,25.8,NA,NA,NA,NA
"1913",43063,2010,3,7.5,28,946.85,1007.25,31.4,20.25,13.25,38.5,155.5,13.5,1,4,96.5,0,0,0,0,1,2,0,0,9,2,9,0,2,70,0,3.75,22.5,NA,NA,NA,NA
"1914",43063,2010,3,7.5,29,947.5,1008.05,30.9,20.3,13.9,38.5,160.5,14.5,3,4,96.5,2.5,1,1.5,1,0.5,1,4.5,4.5,4.5,3,6,4.5,2,41,0,3.7,27.6,NA,NA,NA,NA
"1915",43063,2010,3,7.5,30,948.1,1008.45,29.9,16.9,6.7,23.5,98.5,28,6,8,97,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,5.65,25.25,NA,NA,NA,NA
"1916",43063,2010,3,7.5,31,948.15,1009.1,29.1,16.75,7,26,107.5,30.5,5,8,97,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,4.55,24.2,NA,NA,NA,NA
"1917",43063,2010,4,7.5,1,947.7,1008.8,28.25,18.5,11.7,40.5,141.5,27,8,10.5,97,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,4.25,25.7,NA,NA,NA,NA
"1918",43063,2010,4,7.5,2,947.3,1008.2,29.3,19.3,12.75,41.5,150.5,27,7,7.5,97,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,5.25,26.2,NA,NA,NA,NA
"1919",43063,2010,4,7.5,3,948.15,1008.95,30.2,17.5,7.05,29.5,107.5,14.5,4,4.5,97,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,4.25,26.25,NA,NA,NA,NA
"1920",43063,2010,4,7.5,4,948.7,1009.25,31,17.3,6.2,25,97.5,16,4,4.5,97,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,4.6,26.3,NA,NA,NA,NA
"1921",43063,2010,4,7.5,5,947.65,1008,31.7,18.3,8.5,27,113,25,5,4,97,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,4.2,26.5,NA,NA,NA,NA
"1922",43063,2010,4,7.5,6,946.85,1007.1,32.2,18.7,9.25,27,117.5,0,0,5,97,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,4.6,27.25,NA,NA,NA,NA
"1923",43063,2010,4,7.5,7,947.5,1007.75,32.9,20,11.6,31,139,0,0,4,97,0,0,0,0,1,6,0,0,9,6,9,0,6,70,0,4.3,27.1,NA,NA,NA,NA
"1924",43063,2010,4,7.5,8,948.15,1008.2,33.6,21.7,14.95,36,172,4.5,1,2.5,97,4.5,2.5,1.5,1,0.5,2.5,4.5,4.5,4.5,6,7,4.5,3,49,0,3.3,28.55,NA,NA,NA,NA
"1925",43063,2010,4,7.5,9,948.4,1009.05,30.3,22.4,18.45,49.5,212.5,13.5,3,5.5,96.5,5,2,3,3.5,0.5,1.5,9,9,4.5,7,5,6,2,26,0,3.7,25.95,NA,NA,NA,NA
"1926",43063,2010,4,7.5,10,946.2,1006.85,30.3,21.35,16,47.5,188.5,29,5,7,97,0,0,3,5.5,1,1.5,0,9,9,7,7,3,5.5,57,0,3,26.85,NA,NA,NA,NA
"1927",43063,2010,4,7.5,11,945.5,1005.65,32.6,19.5,10.75,29.5,131.5,27,6,5,97,2.5,1,3,2,1,2,4.5,9,9,5,6,4.5,2,41,0,3.75,28.6,NA,NA,NA,NA
"1928",43063,2010,4,7.5,12,945.4,1005.65,32.5,19.6,10.85,30.5,133,14.5,3,5,97,2.5,0.5,0,0,1,2,4.5,0,9,2.5,7,3,1.5,48,0,4.8,27.7,NA,NA,NA,NA
"1929",43063,2010,4,7.5,13,945.9,1005.95,32.65,18.35,7.9,22.5,107,26,4,6.5,97,0,0,0,0,0.5,1,0,0,4.5,1,9,0,1,84.5,0,6.15,27.05,NA,NA,NA,NA
"1930",43063,2010,4,7.5,14,945.35,1005.4,32.9,20.1,12.1,30.5,142,28,5,4.5,97,2.5,0.5,0,0,0,0,4.5,0,0,0.5,7,3,0.5,62.5,0,4.1,27.9,NA,NA,NA,NA
"1931",43063,2010,4,7.5,15,946.8,1006.8,33.8,21.95,14.9,39,176,14.5,2,5.5,97,2.5,1.5,0,0,0,0,4.5,0,0,1.5,7,3,1.5,62.5,0,4.4,29.15,NA,NA,NA,NA
"1932",43063,2010,4,7.5,16,945.7,1005.65,33.65,24.25,19.85,47,232.5,13.5,3,4.5,96.5,4,1.5,0,0,0,0,4.5,0,0,1.5,7,3,0.5,62.5,0,4.75,29.35,NA,NA,NA,NA
"1933",43063,2010,4,7.5,17,947.1,1007.45,32.05,21.7,16.25,39.5,185,18,6,6.5,97,5,1.5,1.5,0.5,1,3,9,4.5,9,5,5,6,1.5,26,0,4.55,29,NA,NA,NA,NA
"1934",43063,2010,4,7.5,18,947,1007.2,32.8,20.8,13.8,31.5,159.5,28,6,9,97,0,0,0,0,0.5,1,0,0,4.5,1,9,0,1,84.5,0,5.15,28.35,NA,NA,NA,NA
"1935",43063,2010,4,7.5,19,946.45,1006.8,31.6,21.2,15.45,38,176.5,16,5,9,97,2.5,2,0,0,0,0,4.5,0,0,2,7,3,2,62.5,0,4.6,27.7,NA,NA,NA,NA
"1936",43063,2010,4,7.5,20,945.6,1006.05,31.4,20.4,13.95,35.5,159.5,14.5,3,7.5,97,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,4.75,27.7,NA,NA,NA,NA
"1937",43063,2010,4,7.5,21,945.8,1005.85,32.9,18.5,8.1,22,115.5,14.5,2,9,97,5,1,0,0,0,0,9,0,0,1,5,6,1,26,0,4.15,27.6,NA,NA,NA,NA
"1938",43063,2010,4,7.5,22,945.9,1005.85,33.5,21.1,13.7,33,159.5,1,3,4.5,97,4,2.5,0,0,0,0,4.5,0,0,2.5,7,3,1,62.5,0,5.25,28.45,NA,NA,NA,NA
"1939",43063,2010,4,7.5,23,946.85,1009.7,32.65,20.8,13.5,33.5,159.5,4.5,3,6,97,4.5,3.5,0,0,4.5,1,4.5,0,4.5,4.5,7,5,1.5,48,0,4.45,28.05,NA,NA,NA,NA
"1940",43063,2010,4,7.5,24,946.8,1006.8,33.6,21.5,13.9,37,167.5,13.5,1,3,97,6.5,2,3,2,0.5,1,9,9,4.5,5,5,6,1.5,26,0,3.65,28.6,NA,NA,NA,NA
"1941",43063,2010,4,7.5,25,945.8,1005.95,32.8,19.7,11.05,28.5,133.5,13.5,2,5.5,97,5,2,1.5,2,0,0,9,4.5,0,4,5,6,2,26,0,3.95,28,NA,NA,NA,NA
"1942",43063,2010,4,7.5,26,947.2,1007.1,34.1,19.9,10.5,25.5,128,14.5,3,6,97,4,1,0,0,0,0,4.5,0,0,1,7,3,0.5,62.5,0,5.2,28.05,NA,NA,NA,NA
"1943",43063,2010,4,7.5,27,947.75,1007.5,34.9,20.95,12.45,27.5,145.5,13.5,3,5,97,4,1,0,0,0,0,4.5,0,0,1,7,3,0.5,62.5,0,5.65,28.6,NA,NA,NA,NA
"1944",43063,2010,4,7.5,28,947.3,1007.3,33.8,20.4,12.1,28,141.5,27,5,6.5,97,0,0,0,0,0.5,0.5,0,0,4.5,0.5,9,0.5,0.5,84.5,0,5.1,28.6,NA,NA,NA,NA
"1945",43063,2010,4,7.5,29,945.65,1006.05,30.95,20.5,14.45,37,165,13.5,3,5,97,4.5,3.5,0,0,0.5,1,4.5,0,4.5,4.5,7,0.5,1.5,50,0,5,29.8,NA,NA,NA,NA
"1946",43063,2010,4,7.5,30,947.95,1008.75,28.6,21.6,17.75,56.5,206.5,0,0,5.5,97,9,6,1.5,1,0,0,9,4.5,0,7,5,9,1,30,0.15,3.7,27.6,NA,NA,NA,NA
"1947",43063,2010,5,7.5,1,947.7,1008.75,29,22.1,18.5,54.5,215.5,18,4,5.5,97,4.5,2.5,0,0,1,3.5,4.5,0,9,6,7,4.5,3,50,0,3,28.45,NA,NA,NA,NA
"1948",43063,2010,5,7.5,2,946.25,1007,29.4,21.5,17.05,49.5,195,13.5,2,4.5,97,6.5,3.5,1.5,1.5,0.5,1,9,4.5,4.5,6,5,6,3,26,0.6,4.65,27.95,NA,NA,NA,NA
"1949",43063,2010,5,7.5,3,945.05,1005.45,31.1,20.8,14.75,40.5,170,0,0,6.5,97,2.5,1,1.5,0.5,1,2.5,4.5,4.5,9,4,7,3,2.5,48,1.1,2.95,28.1,NA,NA,NA,NA
"1950",43063,2010,5,7.5,4,943.7,1003.7,32.6,21.3,14.9,37.5,170.5,0,0,5.5,97,2.5,1,0,0,0.5,2,4.5,0,4.5,3,7,3,1,62.5,0.05,3.55,27.3,NA,NA,NA,NA
"1951",43063,2010,5,7.5,5,943.4,1003.3,32.9,21.2,14.45,35,166,13.5,3,5,97,2.5,2,0,0,0,0,4.5,0,0,2,7,3,2,62.5,0,4,28.8,NA,NA,NA,NA
"1952",43063,2010,5,7.5,6,943.1,1002.95,32.8,21,14.3,33,164.5,13.5,3,8.5,97,2.5,0.5,0,0,0.5,0.5,4.5,0,4.5,1,7,3,0.5,62.5,0,5.1,28.3,NA,NA,NA,NA
"1953",43063,2010,5,7.5,7,943.6,1004.35,28.6,21.7,18.15,54,209,13.5,14,5,96.5,4.5,3.5,0,0,0,0,4.5,0,0,3.5,7,4.5,0.5,64.5,0.15,3.8,28.3,NA,NA,NA,NA
"1954",43063,2010,5,7.5,8,944.5,1004.45,32.9,23.4,18.55,47.5,219.5,16,2,3.5,97,4,2.5,1.5,1.5,1,1,4.5,4.5,9,5,6,4.5,5,42,0.9,1.55,28.3,NA,NA,NA,NA
"1955",43063,2010,5,7.5,9,943.3,1002.75,34.5,21.8,14.7,32.5,168.5,13.5,5,5.5,97,2.5,1,0,0,0,0,4.5,0,0,1,7,3,1,62.5,0,4.25,29.6,NA,NA,NA,NA
"1956",43063,2010,5,7.5,10,943.55,1003.15,34.5,21.8,14.7,32.5,168,13.5,4,5.5,97,2.5,0.5,0,0,1,1.5,4.5,0,9,2,7,3,1.5,48,0,4.85,29.35,NA,NA,NA,NA
"1957",43063,2010,5,7.5,11,943.35,1002.9,34.6,21,12.95,28,149.5,28,8,8,97,2.5,0.5,0,0,1,2,4.5,0,9,2.5,7,3,2,48,0,6.5,29.3,NA,NA,NA,NA
"1958",43063,2010,5,7.5,12,944.35,1003.65,33.6,22.2,16.15,36.5,183.5,13.5,4,6.5,97,0,0,0,0,0.5,1,0,0,4.5,1,9,0,1,84.5,0,5,28.5,NA,NA,NA,NA
"1959",43063,2010,5,7.5,13,943.9,1004,32.3,23.1,18.65,47,215.5,13.5,3,8,97,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,5.6,29.3,NA,NA,NA,NA
"1960",43063,2010,5,7.5,14,943.6,1003.8,32,22.4,17.25,46.5,200,27,7,9.5,97,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,5.6,29.5,NA,NA,NA,NA
"1961",43063,2010,5,7.5,15,943.55,1003.55,32.6,22.5,17.2,43.5,197,27,8,6,97,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,5.45,29.8,NA,NA,NA,NA
"1962",43063,2010,5,7.5,16,942.95,1003,32.1,23.1,18.55,48.5,216.5,28,4,11,97,0,0,0,0,0.5,0.5,0,0,4.5,0.5,9,0,0.5,84.5,0,6.6,29.85,NA,NA,NA,NA
"1963",43063,2010,5,7.5,17,943.95,1004.05,32.3,22.3,16.95,45,195.5,29.5,7,9.5,97,2.5,0.5,0,0,1,5.5,4.5,0,9,6,7,3,3.5,48,0,4.9,29.55,NA,NA,NA,NA
"1964",43063,2010,5,7.5,18,942.65,1002.15,34.4,22.7,16.2,39,189.5,14.5,4,7,97,5,2,0,0,1,3,9,0,9,5,5,6,2,26,0,5.65,30.25,NA,NA,NA,NA
"1965",43063,2010,5,7.5,19,942.55,1002.3,33.1,22.7,17.45,39.5,201,27,8,10,97,0,0,1.5,1,1,5,0,4.5,9,6,8,1.5,4,63,0,6.3,28,NA,NA,NA,NA
"1966",43063,2010,5,7.5,20,941.35,1001.2,32.8,22.9,17.95,43.5,206.5,27,7,11,97,0,0,0,0,1,5.5,0,0,9,5.5,9,0,5.5,70,0,4.7,28.6,NA,NA,NA,NA
"1967",43063,2010,5,7.5,21,942.6,1002.85,31,24,20.9,56,247.5,27,13,14,97,0,0,1.5,3.5,0.5,2.5,0,4.5,4.5,6,8,1.5,6,63,0,5.5,28.8,NA,NA,NA,NA
"1968",43063,2010,5,7.5,22,943,1003.15,31.9,24.6,21.4,56,255,27,10,12.5,97,5,1,1.5,0.5,1,2,9,4.5,9,3.5,5,6,1,26,0,3.75,28.05,NA,NA,NA,NA
"1969",43063,2010,5,7.5,23,943.6,1003.7,32.1,24.5,21.15,54.5,251,29.5,10,13,97,2.5,1,0,0,0.5,0.5,4.5,0,4.5,1.5,7,3,1,62.5,0,6.65,29.15,NA,NA,NA,NA
"1970",43063,2010,5,7.5,24,943.65,1003.75,31.8,23.3,19.15,50,223.5,28,10,13,97,2.5,1,0,0,1,3.5,4.5,0,9,4.5,7,3,3,48,0,4.95,29.4,NA,NA,NA,NA
"1971",43063,2010,5,7.5,25,943.8,1004.15,30.6,23.5,20.25,54.5,237.5,27,16,14,97,2.5,0.5,0,0,1,3.5,4.5,0,9,4,7,0,3.5,70,0,5.4,28.65,NA,NA,NA,NA
"1972",43063,2010,5,7.5,26,944.6,1005.05,30.9,23.4,19.9,52.5,232.5,27,21,17.5,97,6.5,3,0,0,0,0,9,0,0,3,5,6,2,26,0,5.7,28.25,NA,NA,NA,NA
"1973",43063,2010,5,7.5,27,944.35,1004.7,31.4,23,18.9,49,219,27,14,16,97,4,2,0,0,0,0,4.5,0,0,2,7,3,1,62.5,0,5.6,29.3,NA,NA,NA,NA
"1974",43063,2010,5,7.5,28,945.1,1005.55,31.3,23.5,20,53.5,234,27,17,15.5,97,6.5,1.5,0,0,0.5,0.5,9,0,4.5,2,5,6,1,26,0,5.65,29.05,NA,NA,NA,NA
"1975",43063,2010,5,7.5,29,945.55,1006.1,31.5,23.2,19.2,50,223.5,27,12,10.5,97,5,2.5,0,0,0,0,9,0,0,2.5,5,6,2.5,26,0,5.6,29.6,NA,NA,NA,NA
"1976",43063,2010,5,7.5,30,945.6,1005.95,31.6,23,18.75,49,217,29.5,13,10.5,97,5,3,0,0,0,0,9,0,0,3,5,6,3,26,0,5.5,28.75,NA,NA,NA,NA
"1977",43063,2010,5,7.5,31,945.6,1006.9,27,22.9,21,70.5,248.5,25,15,10.5,97,7,5,0,0,0,0,9,0,0,5,5,7.5,2,28,0.05,5.05,29,NA,NA,NA,NA
"1978",43063,2010,6,7.5,1,946.15,1007.85,25.2,22.8,21.7,82,259.5,13.5,2,7,97,4.5,3,0,0,0.5,1,4.5,0,4.5,4,7,4.5,1.5,50,39.25,3.45,24.8,NA,NA,NA,NA
"1979",43063,2010,6,7.5,2,947.3,1008.2,29.1,23.9,21.6,64.5,258,13.5,10,7.5,97,6.5,1.5,3,1.5,1,1.5,9,9,9,6,5,6,1.5,26,0,2.8,28.3,NA,NA,NA,NA
"1980",43063,2010,6,7.5,3,948.65,1009.4,30,24.1,21.5,61.5,256,29.5,7,7.5,97,8,2.5,1.5,0.5,1,1.5,9,4.5,9,4.5,5,6,1.5,26,1.8,2.5,28.95,NA,NA,NA,NA
"1981",43063,2010,6,7.5,4,948.65,1009.3,30.6,22.7,18.75,51.5,218,27,8,9,97,5,1.5,0,0,0,0,9,0,0,1.5,5,6,1.5,26,0,5.45,29.85,NA,NA,NA,NA
"1982",43063,2010,6,7.5,5,947,1007.7,30.3,23.3,20.05,55.5,234.5,27,15,12.5,97,8,3.5,0,0,0.5,1,9,0,4.5,4.5,5,6,2,26,0,4.95,28.3,NA,NA,NA,NA
"1983",43063,2010,6,7.5,6,945.05,1005.7,29.3,23.1,20.2,59,237,27,12,13.5,97,6.5,2,1.5,2,1,1.5,9,4.5,9,5.5,5,6,2,26,0,3.65,28.4,NA,NA,NA,NA
"1984",43063,2010,6,7.5,7,944.95,1005.6,29.6,23.4,20.5,59,241.5,27,11,12.5,97,3.5,4.5,0,0,1,2,9,0,9,6.5,5,7,3.5,26,0,4.8,28.1,NA,NA,NA,NA
"1985",43063,2010,6,7.5,8,944.8,1005.55,28.9,23.2,20.55,61.5,243,29.5,8,10,97,6.5,3.5,0,0,1,2,9,0,9,5.5,5,6,3,26,0,5.2,28.65,NA,NA,NA,NA
"1986",43063,2010,6,7.5,9,943.55,1004.3,28.1,23.8,21.9,69.5,263,27,7,7.5,97,5,2.5,1.5,1,1,1.5,9,4.5,9,5,5,6,2.5,26,0,3.9,28.8,NA,NA,NA,NA
"1987",43063,2010,6,7.5,10,942.2,1002.5,30.3,23.4,20.2,58,237.5,4.5,2,4.5,97,6.5,2.5,3,3,1,1.5,9,9,9,7,5,6,2,26,0,2.15,28.15,NA,NA,NA,NA
"1988",43063,2010,6,7.5,11,941.1,1001.95,27.8,23.8,22.1,74,266,16,3,5,97,6.5,2,3,2,1,2.5,9,9,9,6.5,5,6,1.5,26,6.1,2.05,28.9,NA,NA,NA,NA
"1989",43063,2010,6,7.5,12,939.8,1000.6,27.1,24.2,22.95,80,280,9,1,5,97,4,1.5,3,4,1,1.5,4.5,9,9,7,6,4.5,4,41,23.35,12.55,NA,NA,NA,NA,NA
"1990",43063,2010,6,3,13,942.5,1003.7,24.2,23.4,23,93,281,0,0,4,96,5,3,7,5,0,0,9,9,0,8,5,6,2,26,3.5,1.5,23.8,NA,NA,NA,NA
"1991",43063,2010,6,7.5,14,941.9,1003.4,24.6,23.7,23.35,93,286,27,9,5.5,96,7,2.5,4.5,5,0,0,9,9,0,7.5,5,7.5,3,26,36.45,16.75,NA,NA,NA,NA,NA
"1992",43063,2010,6,7.5,15,941.5,1002.95,24.5,23.1,22.45,89,272,12.5,4,4.5,96.5,6,5,3,1.5,0,0,9,9,0,6.5,5,6.5,3.5,26,19.15,12.05,NA,NA,NA,NA,NA
"1993",43063,2010,6,7.5,16,940.7,1001.75,24.2,23.2,22.75,92,277,12.5,2,6.5,96,7,6.5,5.5,5.5,2.5,3.5,4.5,14.5,2.25,4.4,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994",43063,2010,6,3,17,943.8,1005.2,25.6,23.4,22.4,83,271,25,6,4,97,7,4,3,3,0,0,9,9,0,7,5,7,1,22,1.1,0.8,24.4,NA,NA,NA,NA
"1995",43063,2010,6,7.5,18,941.2,1002.1,26.7,23.3,21.75,75.5,260.5,4.5,2,5.5,97,6.5,4,3,2.5,0.5,0.5,9,9,4.5,7,5,6,3.5,26,0,2.55,27,NA,NA,NA,NA
"1996",43063,2010,6,7.5,19,941.85,1003.05,26.4,24,23,82,281,0,0,3.5,97,8,6,1.5,1,0,0,7.5,4.5,0,7,5,8,2.5,26,1.05,1.45,28.6,NA,NA,NA,NA
"1997",43063,2010,6,7.5,20,944.05,1005.25,26.4,23.9,22.85,81,278,28,4,7,97,7,6,3,1,0,0,6,9,0,7,5,7,3,22,0.1,1.8,27.05,NA,NA,NA,NA
"1998",43063,2010,6,7.5,21,944.7,1005.7,28,23.9,22.15,71,266.5,27,9,9,97,7.5,5.5,1.5,0.5,0,0,9,4.5,0,6,5,6.5,2.5,24,0.55,2.65,27.05,NA,NA,NA,NA
"1999",43063,2010,6,7.5,22,944.2,1005.1,28,24.2,22.6,73,274,26,8,9,97,7,5,1.5,1.5,0,0,6,9,0,6.5,5,7,2.5,22,0,3.3,28.15,NA,NA,NA,NA
"2000",43063,2010,6,7.5,23,943.25,1004.4,26.5,23.3,21.85,76,262,27,11,10,97,7,7.5,0,0,0,0,6,0,0,7.5,5,7,4.5,22,1.15,2.45,26.4,NA,NA,NA,NA
"2001",43063,2010,6,7.5,24,941.7,1002.95,25.5,22.7,21.4,78.5,255,26,9,10.5,97,7,7,1.5,0.5,0,0,6,4.5,0,7,5,7,2.5,22,0,2.55,26.9,NA,NA,NA,NA
"2002",43063,2010,6,7.5,25,940.3,1001.2,27,22.6,20.5,68.5,241,25,10,8.5,97,6.5,2.5,3,2.5,0.5,0.5,9,9,4.5,5.5,5,6,2,26,0.05,2.45,26.95,NA,NA,NA,NA
"2003",43063,2010,6,7.5,26,939.15,999.75,28.4,24.4,22.7,74,276,0,0,4,97,8,6,0,0,0.5,0.5,9,0,4.5,6.5,5,6,3.5,26,0,2.65,29.4,NA,NA,NA,NA
"2004",43063,2010,6,7.5,27,940.65,1001.8,26.2,23.7,22.65,80.5,275,25,5,7,97,6,3,3,1,1,2,7.5,9,9,6,5,6.5,1.5,24,0.2,3.2,27.75,NA,NA,NA,NA
"2005",43063,2010,6,7.5,28,942.05,1003.25,26.5,23.6,22.35,77.5,270,28,4,7.5,97,7,6,1.5,1,0,0,6,4.5,0,7,5,7,2.5,22,0.4,4.35,27.55,NA,NA,NA,NA
"2006",43063,2010,6,7.5,29,941.9,1003,26.8,23.5,22.05,75.5,265.5,27,3,9,97,7,5.5,1.5,1,0,0,6,4.5,0,6.5,5,7,2.5,22,0,2.7,27.3,NA,NA,NA,NA
"2007",43063,2010,6,7.5,30,941.75,1002.7,27.1,23.5,21.95,73,263.5,25,9,8.5,97,7,4.5,4.5,5.5,2.5,3.5,7,15.5,0,3.45,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008",43063,2010,7,7.5,1,941,1002,26.3,22.9,21.3,74.5,253.5,13.5,6,10,97,7,6,2.5,1.5,3,4.5,8.5,7,3.5,5,13.5,3.55,1.05,23.1,NA,NA,NA,NA,NA,NA,NA
"2009",43063,2010,7,7.5,2,940.95,1002.5,24.5,22.4,21.4,83.5,255,27,6,7.5,96.5,6,4,4.5,4,7.5,9,8,5,6.5,3.5,24,5.55,2.6,24.55,NA,NA,NA,NA,NA,NA,NA
"2010",43063,2010,7,7.5,3,940.55,1001.9,24.6,22.6,21.65,84,258.5,27,7,7,96.5,7,5,5,3.5,0,0,7.5,9,0,7.5,5,7,2,25,0.45,1.95,25.35,NA,NA,NA,NA
"2011",43063,2010,7,7.5,4,940.3,1001.2,27.2,23.4,21.7,72.5,259.5,25,10,11.5,97,7,4.5,3,2.5,0,0,7.5,9,0,7,5,7,2,22,0.15,1.9,26.75,NA,NA,NA,NA
"2012",43063,2010,7,7.5,5,941.9,1003,26.6,23.1,22.05,73.5,265,23,8,8,97,7,5,3,1,0.5,0.5,6,9,4.5,6.5,5,7,2,22,0.6,2.95,26.6,NA,NA,NA,NA
"2013",43063,2010,7,7.5,6,942.5,1003.85,25.8,22.6,21.1,75.5,250.5,26,12,9,97,6,3.5,3,2,0.5,1.5,7.5,9,4.5,7,5,6.5,2,23,1.05,1.1,26.6,NA,NA,NA,NA
"2014",43063,2010,7,7.5,7,943.7,1005.05,25.6,23,21.8,79.5,261,13.5,3,7,97,6,4.5,3,3.5,0.5,0.5,7.5,9,4.5,7,5,6.5,3.5,24,10.75,2.6,24.7,NA,NA,NA,NA
"2015",43063,2010,7,7.5,8,945.3,1006.8,25.6,23,21.85,80,262,13.5,8,8,97,7,6,1,0,0,3,7.5,0,3.5,6,6,4.5,2,21,0.15,2.75,22.1,NA,NA,NA,NA
"2016",43063,2010,7,7.5,9,945.6,1007.3,25,22.5,21.35,80.5,254,27,8,8.5,97,7,4,3,2.5,0,0,6,9,0,6.5,5,7,2,22,0.45,2.25,26.7,NA,NA,NA,NA
"2017",43063,2010,7,7.5,10,945.6,1006.95,26.4,22.9,21.25,74,253,26,7,9,97,7.5,6,1.5,0.5,0.5,0.5,7.5,4.5,4.5,7,5,6.5,2.5,24,0.1,1.95,26.8,NA,NA,NA,NA
"2018",43063,2010,7,7.5,11,945.45,1006.75,26.2,23.1,21.7,77,260,27,8,10.5,97,7.5,4,1.5,1,0.5,2,7.5,4.5,4.5,7,5,6.5,2,24,0.1,2.65,26.55,NA,NA,NA,NA
"2019",43063,2010,7,7.5,12,944.35,1005.6,26.4,22.2,20.2,69,236.5,26,8,10.5,96.5,7.5,4.5,5,1.5,3.5,5,8.5,7,8,4.5,12.5,3,3.3,24.8,NA,NA,NA,NA,NA,NA,NA
"2020",43063,2010,7,7.5,13,944.7,1005.75,27.4,22.4,20,64.5,234,27,8,10,97,6,3,1.5,0.5,1,2.5,9,4.5,9,6,5,6,1.5,24,0,1.95,26.6,NA,NA,NA,NA
"2021",43063,2010,7,7.5,14,944.95,1006.2,27,22.7,20.7,69,244,27,7,9,97,6.5,3,1.5,1,1,2.5,9,4.5,9,6.5,5,6,2.5,26,0,2.15,26.6,NA,NA,NA,NA
"2022",43063,2010,7,7.5,15,943.4,1004.6,26.6,23.1,21.5,74,256.5,29.5,8,9,97,6.5,3,0,0,1,3,9,0,9,6,5,6,2.5,26,0,2.65,27.45,NA,NA,NA,NA
"2023",43063,2010,7,7.5,16,940.65,1001.65,26.5,22.9,21.25,73,254,27,7,10,97,6.5,2,1.5,1,1,3,9,4.5,9,6,5,6,1.5,26,0,2.45,27.2,NA,NA,NA,NA
"2024",43063,2010,7,7.5,17,940.65,1001.9,25.7,22.4,20.85,74.5,246.5,25,7,8,97,7,6,3,1,0,0,6,9,0,7.5,5,7,2,22,0.2,2.95,27.3,NA,NA,NA,NA
"2025",43063,2010,7,7.5,18,941.45,1002.8,25.5,22.6,21.3,77.5,253.5,27,4,8.5,97,7.5,6.5,0,0,0,0,6,0,0,6.5,5,6.5,3.5,24,0,2.9,27.3,NA,NA,NA,NA
"2026",43063,2010,7,7.5,19,940.1,1001.05,26.6,23.35,21.9,76,262.5,27,5,8.5,97,7,6,1.5,1,0,0,6,4.5,0,7,5,7,2.5,22,0.35,3.7,27.55,NA,NA,NA,NA
"2027",43063,2010,7,7.5,20,939.65,1000.85,25.6,22.8,21.55,78.5,257,28,5,9,97,7,5,3,1.5,0.5,0.5,6,9,4.5,7,5,7,1,22,1.3,2.8,26.8,NA,NA,NA,NA
"2028",43063,2010,7,7.5,21,940.35,1001.65,24.7,23.3,22.7,88.5,275,27,5,8,97,7,6,1.5,1,0,0,6,4.5,0,7,5,7,2.5,22,5.9,3.35,25.8,NA,NA,NA,NA
"2029",43063,2010,7,7.5,22,941.65,1003.25,23.9,23,22.6,92.5,276,27,4,7.5,96,7,4,2,4,3,4.5,7,7,3.5,6,12.5,3.95,1.75,24.8,NA,NA,NA,NA,NA,NA,NA
"2030",43063,2010,7,7.5,23,941.75,1003.4,24.4,22.6,21.8,85,261,13.5,3,8.5,96.5,7,5.5,2.5,2,3,4.5,7,7,3.5,5.5,12.5,4.25,2.75,21.9,NA,NA,NA,NA,NA,NA,NA
"2031",43063,2010,7,7.5,24,941.55,1003.2,23.15,22.2,21.7,87,259.5,27,6,8,96.5,7,5,2,4,0,0,6,9,0,8,5,7,3,21,8.95,0.85,NA,NA,NA,NA,NA
"2032",43063,2010,7,7.5,25,939.55,1001.2,22.9,22.2,21.95,94.5,263,12.5,1,8.5,96,7,5,2,3,6,9,8,5,7,2.5,21,15.55,0.7,NA,NA,NA,NA,NA,NA,NA,NA
"2033",43063,2010,7,7.5,26,939.2,1000.85,23.2,22.3,21.9,92.5,262.5,27,2,7.5,96,7,6.5,2,1.5,0,0,6,9,0,8,5,7,4.5,21,33.8,1.9,NA,NA,NA,NA,NA
