date,...SLP,..MSLP,..DBT,..WBT,..DPT,.RH,..VP,DD,FFF,AW,VV,Cl,A,Cm,A.1,Ch,A.2,Dl,Dm,Dh,TC,h,c,a,Ht,..R.F,.EVP,DW
2011-06-19,961.4,994.8,33.6,25.8,22.2,51,267,23,14,13,95,3,3,3,4,0,0,9,9,0,7,5,6,2,20,0,2.6,32.6
2011-06-20,962.4,996.3,29.4,24.2,21.7,63,260,25,18,16,96,9,3,2,4,0,0,9,9,0,7,5,6,3,20,0,2.2,30.4
2011-06-21,962.8,996.8,29,25.4,23.8,74,295,27,18,12,96,6,4,1,4,9,9,8,4,7,2,10,0.1,1.4,28.1,NA,NA,NA
2011-06-22,962,995.5,32,26,23.3,60,286,27,14,14,96,9,3,3,1,1,3,9,9,9,7,5,6,3,20,0.6,1.8,NA
2011-06-23,962.1,995.5,33.6,25.8,22.2,51,267,18,8,13,96,8,4,3,1,0,0,9,9,0,5,5,6,2,20,0.6,2.2,33.6
2011-06-24,963.6,997.5,29.6,25.8,24.1,73,300,27,12,11,95,7,1,2,4,0,0,9,9,0,7,4,7,1,10,0.8,1.2,30.1
2011-06-25,963,997.4,25.8,24.8,24.4,92,305,25,8,7,95,7,5,2,3,9,9,8,4,7,2,10,3.2,0.6,27,NA,NA,NA
2011-06-26,963.4,997.7,27,24.9,23.9,83,297,23,14,8,95,7,6,2,2,9,9,8,4,7,3,10,0,1,NA,NA,NA,NA
2011-06-27,963.2,997.3,28.4,24.4,22.5,71,273,29,8,12,95,3,5,2,3,9,9,8,4,6,4,15,0,1.8,30.2,NA,NA,NA
2011-06-28,962.1,996,29.8,25.8,24.1,71,300,27,8,7,95,9,5,2,3,9,9,8,5,7,3,10,0,1,30.2,NA,NA,NA
2011-06-29,964.6,998.5,29.2,26.2,24.9,78,315,23,10,4,96,3,4,3,2,0,0,9,9,0,7,5,6,3,20,0,1.4,29
2011-06-30,965.3,998.9,33.4,25.2,21.3,49,253,25,18,11,96,5,4,0,0,0,0,9,0,0,4,5,6,2,20,0,1.8,30.4
2011-07-01,969.5,1003.7,29.2,25,23.1,70,283,23,12,2,96,0,0,3,2,1,2,0,9,9,4,9,3,2,60,0,1.6,27
2011-07-02,969.6,1003.8,29.8,24.6,22.1,64,266,29,8,2,96,8,3,3,2,0,0,9,9,0,5,5,6,2,20,0,1.4,28.2
2011-07-03,969.2,1003.6,27.4,25.6,24.8,86,313,27,10,2,96,5,3,2,4,0,0,9,9,0,7,5,6,3,15,2.2,2.3,29.4
2011-07-04,969.4,1003.6,29.6,25.8,24.1,73,300,27,10,3,96,5,1,3,2,1,1,9,9,9,4,5,6,1,20,0.4,1,27.6
2011-07-05,969.5,1004,27,25,24.1,84,300,27,10,3,96,9,5,2,3,0,0,9,9,0,8,5,6,4,20,0,1.8,27
2011-07-06,967.6,1001.9,27.4,25,23.9,81,297,5,10,3,96,7,3,3,2,0,0,9,9,0,5,4,7,1,10,2.7,1.2,26
2011-07-07,966.7,1001,27.2,25.2,24.3,84,304,0,0,2,96,3,2,3,3,1,2,9,9,9,7,5,6,3,20,0.4,1,27.2
2011-07-08,970,1004.5,26.4,25.4,25,92,317,20,14,1,95,6,5,1,3,9,9,8,4,7,2,10,2.2,1.2,26.8,NA,NA,NA
2011-07-09,970.6,1005.1,26.2,25,24.5,90,307,23,10,1,96,7,4,3,2,0,0,9,9,0,6,4,7,2,10,0.4,1.2,26
2011-07-10,970.3,1004.7,27.4,24.2,22.7,75,276,27,16,8,96,5,3,3,4,0,0,9,9,0,7,5,6,3,15,1.1,1.2,25.4
2011-07-11,968.5,1002.7,28.6,24.6,22.7,71,276,27,16,7,96,5,1,3,3,0,0,9,9,0,4,5,6,1,20,0,1,26.4
2011-07-12,965.6,999.8,28.6,25.2,23.7,75,293,32,14,10,96,8,3,3,3,0,0,9,9,0,6,5,6,3,20,0,1.2,27
2011-07-13,963.8,997.9,29,26.4,25.3,81,322,29,10,10,96,9,3,3,2,1,1,9,9,9,6,5,6,2,20,0,1.4,28.2
2011-07-14,963.2,997.4,27.6,26.6,26.2,92,340,36,6,3,95,5,3,3,4,0,0,9,9,0,7,5,6,3,20,51.8,1,27
2011-07-15,964,998.2,27.4,26.8,26.6,95,348,23,10,2,95,7,4,2,4,0,0,9,9,0,8,4,7,2,10,1.6,1,27.1
2011-07-16,963.9,998.1,27.8,26.4,25.8,89,332,25,12,1,96,7,4,1,3,0,0,9,9,0,7,4,7,2,10,8.2,0.8,26
2011-07-17,963.8,998.1,26.5,25.2,24.6,89,309,23,10,1,95,5,3,2,6,9,9,8,4,3,3,20,0,2,26.8,NA,NA,NA
2011-07-18,964.5,998.7,27.4,26.4,26,92,336,25,10,1,95,7,4,2,3,0,0,9,9,0,7,4,7,2,10,1.8,0.6,26.4
2011-07-19,965.4,999.8,26.2,25,24.5,90,307,23,10,1,95,7,4,2,4,0,0,9,9,0,8,4,7,3,10,2.6,0,26.1
2011-07-20,964.6,999,25.2,24.8,24.6,96,309,25,12,6,95,9,4,2,4,9,9,8,4,7,2,10,7.2,0.6,25.7,NA,NA,NA
2011-07-21,965.5,1000,25,24.4,24.1,95,300,27,12,4,95,7,6,2,2,9,9,8,4,7,4,10,2.3,10.3,25,NA,NA,NA
2011-07-22,965.6,1000.2,24.4,23.8,23.5,95,289,27,10,2,95,7,4,2,4,9,9,8,4,7,4,10,6.7,0.7,24.2,NA,NA,NA
2011-07-23,965,999.8,23,21.6,20.9,88,247,27,14,7,95,5,5,2,3,9,9,8,4,7,3,10,5.1,0.6,22,NA,NA,NA
2011-07-24,966.8,1001.3,25.4,23.8,23,87,281,23,12,2,96,7,5,1,3,9,9,8,4,7,2,10,0,1.2,25.4,NA,NA,NA
2011-07-25,969.4,1004.1,24.6,24.2,24,98,278,20,10,2,95,7,4,2,3,0,0,9,9,0,7,4,7,3,10,0.4,1.2,25.2
2011-07-26,970.7,1005,28.6,26.6,25.8,85,332,14,10,0,96,8,4,3,2,0,0,9,9,0,6,5,6,2,20,0,1.2,28
2011-07-27,970.3,1004.5,29.2,26.8,24.8,82,313,14,6,1,96,5,1,3,1,1,1,9,9,9,3,5,6,1,20,0,1,21.4
2011-07-28,968.3,1002.6,28,25.8,24.9,83,315,27,8,2,96,3,5,0,0,0,0,9,0,0,5,5,6,1,20,0,1.2,27
2011-07-29,968.1,1002.2,29.2,26.6,25.5,81,326,29,10,2,96,3,3,1,2,0,0,9,9,0,5,5,6,2,20,0,1.2,27.6
2011-07-30,967.5,1001.7,28.4,26.6,25.9,86,334,25,10,2,96,6,3,3,2,0,0,9,9,0,5,4,7,1,10,2.7,1.3,27.2
2011-07-31,966.9,1001.1,28.4,26.2,25.3,83,322,29,10,2,96,7,4,3,2,0,0,9,9,0,6,4,7,2,15,0,1.2,NA
2011-07-01,965.7,999,35.2,25.2,20.3,42,238,27,12,12,95,4,4,0,0,0,0,9,0,0,4,5,6,2,20,0,1.8,36.3
2011-07-02,964.5,997.9,34.8,25.4,20.9,44,247,32,8,8,96,8,3,0,0,1,2,9,0,9,5,5,6,2,20,0,1.8,36.2
2011-07-03,965.7,998.7,33.4,25.8,22.3,52,269,29,14,5,96,3,3,3,3,0,0,9,9,0,6,5,6,2,20,0,2.2,36
2011-07-04,967.3,1001.5,28.4,24.6,22.8,72,278,14,10,5,96,5,3,3,5,9,9,8,5,6,3,20,0,1.8,34.4,NA,NA,NA
2011-07-05,965.5,999.5,29.2,25.2,23.4,71,287,32,6,3,95,5,3,7,4,0,0,9,9,0,7,5,6,3,20,0,2,30.2
2011-07-06,963,996.6,32.8,25.2,21.6,52,258,9,14,7,96,9,4,3,2,0,0,9,9,0,6,5,6,2,20,0,1.8,33
2011-07-07,965.4,999.6,28.4,25.4,24.1,78,300,34,4,5,95,3,4,3,3,0,0,9,9,0,7,4,6,2,15,0,1.6,33.3
2011-07-08,967,1001.3,27.8,25.6,24.6,83,309,20,16,6,96,3,4,3,3,0,0,9,9,0,7,5,6,2,20,0.6,1,30.6
2011-07-09,967,1000.9,31.6,25.4,22.6,59,274,27,14,9,96,5,2,3,2,0,0,9,9,0,4,5,6,2,20,0,1.8,32.8
2011-07-10,966,999.8,32,25,21.7,55,260,27,16,10,96,8,4,3,2,0,0,9,9,0,6,5,6,2,15,0,2,32.4
2011-07-11,964.9,998.7,30.4,25.2,22.8,65,278,27,10,12,96,5,2,3,3,0,0,9,9,0,5,5,6,2,20,0,1.8,30.6
2011-07-12,962.3,996.5,27,25.6,25,89,317,20,12,4,96,3,4,3,3,0,0,9,9,0,7,5,6,3,20,1.6,0.2,31.4
2011-07-13,959.6,993,33.4,27.4,24.9,61,315,34,8,5,96,3,3,3,3,0,0,9,9,0,6,5,6,2,20,0,2.4,36.6
2011-07-14,961,995.2,28,27,26.6,92,348,2,10,4,96,9,5,2,3,9,9,8,3,7,3,8,23.1,2,31.2,NA,NA,NA
2011-07-15,961.3,995.4,28,26.6,26,89,336,23,10,6,96,9,4,1,4,9,9,8,4,7,2,10,0.6,1.2,30,NA,NA,NA
2011-07-16,961.6,995.4,30.2,27.6,26.6,81,348,27,12,4,96,9,4,1,3,0,0,9,9,0,7,4,6,3,20,0,2,30.8
2011-07-17,961.7,996.2,25,24.8,24.7,98,311,32,12,5,95,9,6,2,2,9,9,8,4,7,3,10,15.3,1.8,30.3,NA,NA,NA
2011-07-18,962.1,996.3,26.8,26.2,26,95,336,18,8,5,95,9,5,2,2,0,0,9,9,0,7,4,7,2,10,31.3,1.6,30.2
2011-07-19,961.3,995.4,27.2,26.2,25.8,92,332,25,10,7,95,3,6,2,1,0,0,9,9,0,7,4,7,2,10,3,1.6,30.4
2011-07-20,963.3,997.7,26,25.6,25.4,95,324,23,8,4,95,9,4,2,4,9,9,8,4,7,4,10,8.6,0,26.8,NA,NA,NA
2011-07-21,964.4,998.6,27,25.2,24.4,86,305,25,14,5,96,7,6,2,2,9,9,8,4,7,3,10,0.7,0,27,NA,NA,NA
2011-07-22,964.3,999.1,22.8,22.4,22.2,96,268,27,20,9,94,7,4,2,4,9,9,8,4,7,3,10,25.9,1,22.4,NA,NA,NA
2011-07-23,963.3,997.7,26,24,23.1,84,283,27,12,3,96,7,4,1,3,0,0,9,9,0,7,4,7,2,12,0.8,1,26.6
2011-07-24,965.2,999.6,26.4,24.2,23.2,82,284,25,12,9,96,9,6,2,2,9,9,8,4,7,3,8,0,1.6,28.9,NA,NA,NA
2011-07-25,966.9,1000.8,30.6,26.4,24.6,70,309,9,6,1,96,8,3,3,2,0,0,9,9,0,5,5,6,1,20,0,2,34.2
2011-07-26,967.8,1001.9,29.2,26,24.6,76,309,29,4,3,96,9,4,3,3,0,0,9,9,0,7,4,6,2,15,1,1.2,33.2
2011-07-27,965.8,999.6,31.2,27.2,25.6,72,328,18,10,2,96,3,4,3,2,0,0,9,9,0,6,5,6,2,20,1.3,1.8,34
2011-07-28,965,998.8,31.8,27.4,25.6,70,328,25,10,2,96,3,4,3,2,0,0,9,9,0,6,5,6,2,20,0,1.6,34.4
2011-07-29,964.8,999,27.4,24.8,23.6,80,291,34,18,5,95,9,5,2,3,9,9,8,4,6,2,15,0,2,33.8,NA,NA,NA
2011-07-30,963.1,997,29.4,27,26,82,336,29,8,6,96,9,4,3,2,0,0,9,9,0,6,4,6,2,15,0.9,1.4,NA
2011-07-31,963.1,996.9,30,27,25.8,78,332,27,10,7,95,9,4,3,3,0,0,9,9,0,7,5,6,2,20,0,NA,NA
2011-08-01,967.9,1001.5,28.4,25.8,24.7,80,311,27,12,2,96,8,4,3,1,0,0,9,9,0,5,5,6,3,20,0,NA,NA
2011-08-02,966.8,1001,28.4,25.8,24.7,80,311,29,10,2,96,3,2,3,2,1,2,9,9,9,6,5,6,2,20,0,1.2,26.4
2011-08-03,965.5,999.8,27.4,26.4,26,92,336,27,4,1,96,9,4,7,3,0,0,9,9,0,7,5,6,3,20,0.9,1.5,26.8
2011-08-04,966.2,1000.7,25.4,25,24.8,97,313,25,2,1,94,9,4,2,4,0,0,9,9,0,8,4,7,3,8,12.6,1,25.4
2011-08-05,966.9,1001.4,25.4,24.8,24.5,95,307,25,12,3,96,7,4,2,4,9,9,8,4,7,2,10,2.3,0.6,25.4,NA,NA,NA
2011-08-06,966,1000.5,25.6,25,24.7,95,311,29,10,4,96,7,4,2,3,0,0,9,9,0,7,4,7,2,10,61.1,1,26
2011-08-07,965.3,999.7,27,25.6,25,89,317,27,12,4,96,8,4,3,3,0,0,9,9,0,7,4,6,3,15,0.7,0.6,26.5
2011-08-08,964.9,999.2,27,25.4,24.7,87,311,25,12,5,96,5,4,3,3,0,0,9,9,0,7,4,7,1,10,7,5.6,26.6
2011-08-09,965.5,1000,26,25,24.6,92,309,23,12,4,96,5,4,3,3,0,0,9,9,0,7,5,6,4,15,0.7,0.8,25.8
2011-08-10,967.9,1002.5,25.8,24.8,24.4,92,306,23,10,4,96,3,4,2,3,0,0,9,9,0,7,4,7,2,10,1.8,0.7,25.8
2011-08-11,968.6,1002.9,27.4,25.2,24.2,83,302,23,12,2,96,0,0,3,2,1,2,0,9,9,4,9,3,2,60,0.2,1.2,26.9
2011-08-12,966.5,1000.9,26.8,24.4,23.3,81,286,27,10,4,96,5,2,3,3,1,1,9,9,9,6,5,6,2,20,0.2,1,26.4
2011-08-13,965.1,999.7,24.2,24.2,24.2,100,302,27,10,2,94,9,5,2,3,9,9,8,3,7,3,7,26.2,0.3,25,NA,NA,NA
2011-08-14,968.1,1002.7,25.4,24.8,24.5,95,307,27,12,5,96,8,4,2,4,9,9,8,4,7,2,10,0,1.5,25.2,NA,NA,NA
2011-08-15,971.3,1006.1,25,24.6,24.4,96,305,20,8,2,95,7,3,3,3,0,0,9,9,0,6,4,7,1,10,13.6,1,25.8
2011-08-16,970.8,1005.3,26.4,25.8,25.5,95,326,23,8,1,96,7,4,2,3,0,0,9,9,0,7,4,7,1,10,1.1,1.2,26.2
2011-08-17,969.8,1004.2,28,26,25.2,85,321,29,10,1,96,5,2,3,1,0,0,9,9,0,3,5,6,2,20,0,1.2,28
2011-08-18,971.1,1005.9,25,24.6,24.4,96,306,34,10,2,95,3,5,2,3,9,9,8,4,7,2,10,0,1.6,26.4,NA,NA,NA
2011-08-19,969.8,1004.4,25.6,24.6,24.1,92,300,18,6,1,96,9,4,7,3,0,0,9,9,0,7,4,7,1,10,0,0.8,26
2011-08-20,970.4,1005.2,24.4,24,23.8,96,295,25,4,1,95,7,5,2,3,9,9,8,3,7,2,8,6,1.2,25.1,NA,NA,NA
2011-08-21,970.7,1005.3,25.4,25,24.8,97,313,14,12,2,95,6,4,1,3,0,0,9,9,0,7,4,7,2,10,0,1.2,26.2
2011-08-22,971.4,1005.8,27.8,26.2,25.5,87,326,14,10,3,96,3,3,3,3,0,0,9,9,0,6,5,6,2,20,0,1.8,26
2011-08-23,971.5,1006.1,26.2,25.4,25.1,93,319,14,4,1,95,7,5,2,3,9,9,8,4,7,3,10,0,1.2,27,NA,NA,NA
2011-08-24,969.8,1004.1,28.4,26.2,25.3,83,322,18,6,2,96,9,4,3,2,0,0,9,9,0,6,5,6,1,20,0,1,28
2011-08-25,969.6,1003.9,26.4,25.4,25,92,317,20,4,1,96,6,4,7,3,0,0,9,9,0,7,4,7,2,10,45.9,0.4,26.4
2011-08-26,969.4,1004.9,26.2,25.4,25.1,93,319,36,4,2,95,9,3,2,5,9,9,8,5,6,3,20,1.1,1.2,25.6,NA,NA,NA
2011-08-27,967.2,1001.6,26.2,25.4,25.1,93,319,32,8,2,96,7,4,3,3,0,0,9,9,0,7,4,7,2,10,0,1.2,25.8
2011-08-28,966.3,1000.9,25,24.8,24.7,98,311,9,6,0,95,7,4,3,4,9,9,8,4,7,1,10,8.2,0.6,25.1,NA,NA,NA
2011-08-29,967.1,1001.5,26.6,25.6,25.2,92,321,20,10,1,95,6,4,7,3,0,0,9,9,0,7,4,7,2,10,0,1,26.6
2011-08-30,968,1002.6,26,25.2,24.9,93,315,11,8,2,95,9,5,2,3,9,9,8,4,7,2,8,0.8,1.2,26.2,NA,NA,NA
2011-08-31,967,1001.5,25.8,25,24.6,93,309,32,12,2,94,9,6,2,2,9,9,8,4,7,3,10,12.8,1,26.2,NA,NA,NA
2011-08-01,963.8,997.5,31.6,26.2,23.9,64,297,29,10,4,96,3,4,3,1,0,0,9,9,0,5,5,6,2,20,0,1.6,34
2011-08-02,963.4,997.3,30,26.6,25.2,75,321,20,8,7,96,3,5,3,1,0,0,9,9,0,6,5,6,2,20,0,2.2,36.3
2011-08-03,963.9,998.4,25,24.8,24.7,98,311,32,12,3,94,9,7,2,1,9,9,8,4,7,3,8,61.4,0.4,26,NA,NA,NA
2011-08-04,964.4,998.7,26.2,25.6,25.3,95,322,29,12,7,95,9,5,2,3,9,9,8,4,7,2,8,12.8,0.4,27.3,NA,NA,NA
2011-08-05,963.9,998,28.8,26,24.8,79,313,36,8,6,96,7,4,2,3,0,0,9,9,0,7,4,7,2,10,0,1.6,31.4
2011-08-06,963.8,998,27.6,25,23.8,80,295,27,12,8,96,7,4,3,3,0,0,9,9,0,7,4,7,2,10,0.8,2,30.1
2011-08-07,962.4,996.5,28.6,25.6,24.3,78,304,27,12,9,96,9,4,3,3,0,0,9,9,0,7,4,7,1,10,3.6,1.5,31.4
2011-08-08,962.3,996.3,28.6,25.8,24.6,79,309,27,10,10,96,3,4,7,3,0,0,9,9,0,7,4,7,2,10,1.7,1.6,31
2011-08-09,964.1,998.5,25.4,24.6,24.2,93,302,23,14,8,95,9,5,2,3,0,0,9,9,0,8,4,7,2,8,5.8,1.5,30.4
2011-08-10,966,1000,29.2,25.6,24,74,298,20,8,8,96,3,3,3,3,0,0,9,9,0,6,4,6,2,15,0,1.8,32.4
2011-08-11,964.6,998.4,30.4,26.2,24.4,70,306,23,12,10,96,8,4,3,2,0,0,9,9,0,6,5,6,3,20,0,1.8,34.8
2011-08-12,963.3,997.6,26.2,25,24.5,90,307,29,10,5,95,9,5,2,3,9,9,8,4,7,3,10,3.6,0.8,31.2,NA,NA,NA
2011-08-13,963.5,997.8,27,25,24.1,84,300,27,14,8,96,9,4,3,3,0,0,9,9,0,7,4,7,2,10,3.8,1.5,31
2011-08-14,966.8,1001.1,28,26.6,26,89,336,20,8,9,95,3,4,3,3,0,0,9,9,0,7,4,7,1,10,0.6,2,35
2011-08-15,968,1002.1,29.2,26.4,25.2,79,321,25,10,6,96,9,4,3,3,0,0,9,9,0,7,4,7,1,10,0,1.6,32.4
2011-08-16,967.2,1001.3,29.8,26.4,25,75,317,23,12,7,96,8,4,3,2,0,0,9,9,0,6,5,6,3,20,0,1.8,32.4
2011-08-17,966.6,1000.8,28.8,25.6,24.2,76,302,27,6,4,96,9,3,3,4,0,0,9,9,0,7,5,6,3,20,0,1.6,33.4
2011-08-18,967.4,1001.8,27,25.8,25.3,90,322,23,8,3,95,3,5,2,3,9,9,8,4,7,1,10,14.4,1.6,30.2,NA,NA,NA
2011-08-19,966.5,1001,25.6,25,24.7,95,311,20,8,3,96,9,4,2,3,0,0,9,9,0,7,4,7,4,10,14.8,1.6,30
2011-08-20,966.7,1000.7,29.2,25.4,23.7,72,293,7,6,2,96,8,3,3,2,0,0,9,9,0,5,5,6,2,20,0,1.8,33
2011-08-21,967.2,1001.3,29.6,26.6,25.4,78,324,14,10,3,96,3,3,2,3,0,0,9,9,0,6,5,6,2,20,0,1.8,33.4
2011-08-22,968,1002.1,29.8,27.2,26.2,81,340,20,6,3,96,3,5,3,2,0,0,9,9,0,7,5,6,3,20,0,2,34.4
2011-08-23,967.3,1001.3,30.8,27,25.4,73,324,14,8,2,96,9,3,3,3,0,0,9,9,0,6,5,6,1,20,0,2,36
2011-08-24,966.1,1000,30.6,27,25.5,74,326,29,10,3,96,9,4,2,3,0,0,9,9,0,7,5,6,3,20,0,1.8,34
2011-08-25,965.8,1000,29,26.4,25.3,81,322,20,4,2,96,9,4,3,3,0,0,9,9,0,7,5,6,2,20,0,1.6,33.6
2011-08-26,966.5,1001,25.6,25,24.7,95,311,29,6,3,95,9,6,2,2,9,9,8,4,7,2,10,13.8,1.6,28.8,NA,NA,NA
2011-08-27,964.2,998.7,24.2,24,23.9,98,297,32,6,4,95,9,6,2,2,9,9,8,3,7,3,8,25.5,0.8,25,NA,NA,NA
2011-08-28,963.2,997.5,26.6,25.4,24.9,90,315,18,16,3,95,9,5,2,2,0,0,9,9,0,7,4,7,2,10,0.7,1.8,32.6
2011-08-29,964.2,998.1,29.4,24.8,24.8,77,313,11,6,2,96,3,3,3,2,0,0,9,9,0,5,5,6,3,20,0.8,1.6,31.6
2011-08-30,965.1,999.4,27.8,26,25.2,86,321,11,6,3,96,3,4,3,3,0,0,9,9,0,7,4,6,2,15,0.3,1.9,30
2011-08-31,963.3,997.5,27.4,26.2,25.7,90,330,32,4,4,95,5,4,2,3,0,0,9,9,0,7,5,6,4,15,14.6,1,28
2011-09-01,965.3,999.8,25.6,25,24.7,95,311,0,0,1,95,3,4,7,3,0,0,9,9,0,7,4,7,2,10,1.8,0.8,26.2
2011-09-02,964.7,999,26.6,25.6,25.2,92,321,23,14,1,96,5,3,3,4,0,0,9,9,0,7,5,6,3,15,0.6,1,26.8
2011-09-03,966.4,1000.9,25.2,25,24.9,98,315,23,8,2,95,7,4,2,4,0,0,9,9,0,8,4,7,2,10,0,1,25.2
2011-09-04,968,1002.7,25,24.6,24.4,96,305,16,6,1,95,7,4,7,3,0,0,9,9,0,7,4,7,2,10,13.5,0.9,25.5
2011-09-05,969.2,1003.7,26.4,25.4,25,92,317,23,8,2,96,7,4,2,3,0,0,9,9,0,7,4,7,3,10,16.4,1,26.4
2011-09-06,968.5,1002.9,26.6,25.4,24.9,90,315,27,12,1,96,5,3,3,4,0,0,9,9,0,7,5,6,3,20,2.6,0.8,26.4
2011-09-07,968.6,1003.2,25.4,25.2,25.1,98,319,23,10,3,96,7,3,3,5,9,9,8,4,7,3,10,17.4,0.8,25.6,NA,NA,NA
2011-09-08,969.1,1003.7,25.2,24.6,24.3,95,304,29,6,1,95,7,4,7,3,0,0,9,9,0,7,4,7,2,10,0.4,0.8,25
2011-09-09,970.9,1005.7,24.6,24.2,24,96,298,25,10,1,95,7,5,2,3,9,9,8,4,7,2,10,0,0.8,25.2,NA,NA,NA
2011-09-10,970.5,1005,26.4,25,24.4,89,305,25,14,2,96,5,3,3,4,0,0,9,9,0,7,5,6,3,20,0,1,26.2
2011-09-11,969.5,1003.9,26.8,24.4,23.3,81,286,25,8,2,96,5,2,3,6,0,0,9,9,0,6,5,6,2,20,0,1,26.6
2011-09-12,969.3,1003.7,27.4,25.2,24.2,83,302,20,4,0,96,5,1,3,2,0,0,9,9,0,3,5,6,1,20,0,1,26
2011-09-13,969.6,1003.9,28.6,26.2,25.2,82,321,32,4,0,96,0,0,3,1,0,0,0,9,0,1,9,3,1,60,0,1.4,27.2
2011-09-14,969.7,1004.1,27.4,25.2,24.2,83,302,29,6,2,96,8,2,3,3,2,1,9,9,9,6,5,6,2,20,22,1,26.6
2011-09-15,969.7,1004.2,27,25,25,89,317,18,8,2,95,9,4,3,3,0,0,9,9,0,7,5,6,4,20,0,1.2,25.8
2011-09-16,969.7,1004.2,27,26,25.6,92,328,25,10,0,96,5,2,3,4,0,0,9,9,0,6,5,6,2,20,0,1,26.3
2011-09-17,970.4,1005,26,25.2,24.9,93,315,27,8,1,96,5,2,2,6,9,9,8,5,6,2,20,0.4,0.8,26.2,NA,NA,NA
2011-09-18,971.3,1005.9,27,25,24.1,84,300,20,14,2,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60,0,1.2,27.2
2011-09-19,974.2,1008.5,26.4,24,22.9,81,279,32,14,5,96,1,3,3,3,0,0,9,9,0,6,5,6,2,20,0,1.2,26
2011-09-20,973.8,1008.4,26.6,24,22.8,80,277,32,14,4,96,0,0,3,2,1,1,0,9,9,3,9,3,2,60,0,1.2,25.8
2011-09-21,970.5,1007.1,26.2,24.4,23.6,85,291,9,14,4,95,5,3,3,4,0,0,9,9,0,7,5,6,3,20,0,1.2,25.6
2011-09-22,972.4,1007,27,24,22.6,77,274,32,18,4,96,0,0,0,0,1,2,0,0,9,2,9,0,2,75,0,1.2,25.8
2011-09-23,971.4,1005.9,26.2,24,23,82,281,32,12,4,96,5,2,3,2,1,2,9,9,9,6,5,6,2,20,0,1.2,24.8
2011-09-24,972,1006.7,25.4,23.6,22.7,85,276,27,10,5,96,5,1,3,3,1,2,9,9,9,6,5,6,1,20,0,1.2,25.2
2011-09-25,973.8,1008.4,27.4,24.2,22.7,75,276,29,16,5,96,0,0,3,3,0,0,0,9,0,3,9,3,3,60,0,1.4,25.2
2011-09-26,975.6,1010.1,28.4,23.8,21.5,66,256,34,14,6,96,0,0,3,3,0,0,0,9,0,3,9,3,3,60,0,1.4,26
2011-09-27,975.1,1009.7,27.4,24.2,22.7,75,276,34,12,3,96,0,0,3,2,1,1,0,9,9,3,9,3,2,60,0,1.2,25.5
2011-09-28,974.7,1009.3,27,23.9,22.3,75,269,32,12,3,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60,0,1.4,25
2011-09-29,974.9,1008.5,27,23.2,21.3,71,253,34,12,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,1.2,24.6
2011-09-30,975.6,1010.3,26.6,23.6,22.1,77,266,34,10,1,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,1.2,24.8
2011-09-01,962,996.2,26.2,25.4,25.1,93,319,27,8,2,95,9,4,2,4,9,9,8,5,6,3,15,8,0.8,28,NA,NA,NA
2011-09-02,961.9,996.1,26.6,25.2,24.6,89,309,25,10,2,96,9,4,2,3,0,0,9,9,0,7,4,7,4,10,5,1,29.4
2011-09-03,963.4,997.6,28,26.2,25.4,86,324,18,6,7,96,3,4,3,2,0,0,9,9,0,6,5,6,2,20,0.4,1.6,32.3
2011-09-04,965.5,999.5,29.2,26.4,25.2,79,321,20,8,4,96,3,4,3,2,0,0,9,9,0,6,4,6,3,15,0,1.6,32.2
2011-09-05,965.7,999.7,29.6,27.2,26.2,80,340,25,6,6,96,9,4,2,3,0,0,9,9,0,7,5,6,4,20,0,1.8,33.4
2011-09-06,965.2,999.4,28.8,26,24.8,79,313,25,10,4,96,9,4,3,3,0,0,9,9,0,7,5,6,3,20,0,1.8,32
2011-09-07,966.1,1000.7,24.4,24.2,24.1,98,300,29,4,7,95,9,6,2,2,9,9,8,4,7,3,10,10.4,0.4,27,NA,NA,NA
2011-09-08,966.9,1001.4,26,25,24.6,92,309,29,4,4,96,9,5,3,2,0,0,9,9,0,7,4,7,1,10,7,1,28.3
2011-09-09,968,1002.3,27.4,25.8,25.1,87,319,23,14,2,96,9,4,1,3,0,0,9,9,0,7,5,6,3,15,0.2,1.6,30.2
2011-09-10,966.9,1001.2,28,24.8,23.3,76,286,29,12,11,96,5,3,3,4,0,0,9,9,0,7,5,6,3,20,0,1.4,29.9
2011-09-11,965.8,999.8,28,26,25.2,85,321,32,8,4,96,8,3,3,3,0,0,9,9,0,6,5,6,2,20,1.8,1,31.4
2011-09-12,966.8,1000.7,31,26.4,24.4,68,305,23,10,3,96,8,3,0,0,0,0,9,0,0,3,5,6,2,20,0,3,36.2
2011-09-13,966.6,1000.5,30.4,26.8,25.3,74,322,27,14,4,96,9,5,1,1,0,0,9,9,0,6,5,6,3,20,0,2.2,37
2011-09-14,965.9,1000.3,26.4,25.2,24.7,90,311,29,8,4,96,8,3,3,3,0,0,9,9,0,6,5,6,2,20,6,1,32.2
2011-09-15,965.8,1000.4,24.6,24.4,24.3,98,304,25,6,3,96,5,3,3,4,0,0,9,9,0,7,4,6,3,15,54.7,1.5,30
