Date,MAX,MIN,R.F,EVP,DR,SSH,RH,VP
2012-01-27,29,10.9,0,3.5,0,9.2,64.5,152
2012-01-28,30.7,10.8,0,3.9,0,9.6,67,157.5
2012-01-29,29.7,9.2,0,5.5,0,9.7,59.5,142
2012-01-30,28.6,8.7,0,3.9,0,9.5,60.5,124
2012-01-31,29.9,12.4,0,3.3,0,8.5,56,117
2012-02-01,30.9,13.1,0,4.6,0,8.7,49,94
2012-02-02,30,12.7,0,3.9,0,9.4,57.5,135
2012-02-03,30.1,11.8,0,3.8,0,9,60,140.5
2012-02-04,30.5,13,0,4.8,0,9.2,59.5,133
2012-02-05,31.7,13.3,0,4.3,0,8.4,59,133.5
2012-02-06,31.9,13.5,0,3.6,0,9.4,57.5,131
2012-02-07,32.8,13.2,0,3.5,0,7.4,61,148.5
2012-02-08,31.8,10.7,0,4.1,0,8,57.5,138.5
2012-02-09,29.3,4.6,0,4.9,0,10.2,58.5,151
2012-02-10,28.9,6.6,0,5.2,0,9.8,84,161
2012-02-11,29.8,9.3,0,3.1,0,9.6,70,124
2012-02-12,32,11.4,0,4.2,0,10.2,73,88
2012-02-13,34,11.9,0,3.8,0,9.9,38.5,79
2012-02-14,34.4,11.5,0,4.7,0,9.4,48.5,102.5
2012-02-15,33.7,14.2,0,8.9,0,8.9,48.5,108.5
2012-02-16,31.9,9.8,0,6.2,0,10,45,116.5
2012-02-17,30.9,9,0,5.5,0,9.7,53,122
2012-02-18,32.2,12.2,0,1.5,0,9.4,51.5,117.5
2012-02-19,34,14.8,0,5.1,0,9.4,59,98
2012-02-21,34.5,13.1,0,4.3,0,9.8,42.5,100.5
2012-02-22,35.4,12.8,0,7.1,0,9.5,74,141
2012-02-23,36,12.9,0,5.3,0,9.7,47.5,138
2012-02-24,35,14,0,4.8,0,9.4,49,133
2012-02-25,35.2,13,0,5.2,0,9.5,41.5,111
2012-02-26,35.1,12.5,0,5.8,0,9.9,39,105.5
2012-02-27,35.9,13.5,0,6.1,0,9.6,42,115.5
2012-02-28,36.7,13.3,0,6.2,0,10,44,125.5
2012-02-29,34.7,9.8,0,6.9,0,10.7,39,113.5
2012-03-01,33.6,9.8,0,7.4,0,10.2,38,115
2012-03-02,32.7,8.8,0,5.8,0,10.2,43,127
2012-03-03,32.2,12.2,0,6.4,0,9.7,37,94.5
2012-03-04,33.4,13.3,0,6,0,9.3,19,84
2012-03-05,33,13.7,0,6.3,0,8.8,42,98
2012-03-06,36.5,13.7,0,7.2,0,10,37,94.5
2012-03-07,34.9,10.3,0,7.1,0,9.5,45.5,134
2012-03-08,33.5,10.1,0,7.5,0,10.3,40,119.5
2012-03-09,31,10.6,0,7.3,0,9.5,38.5,124
2012-03-10,30.9,10.1,0,6,0,9.4,32.5,107.5
2012-03-11,32.9,10.1,5.8,0,0,0,31,83
2012-03-12,33.1,14.3,0,0,0,0,35.5,90.5
2012-03-13,35.2,12.8,0,0,0,0,41.5,106.5
2012-03-14,34.1,12.9,0,6.6,0,9.2,35,96
2012-03-15,35.1,13.5,0,7.9,0,9.2,35,96
2012-03-16,36.9,14.4,0,7,0,9.1,33.5,106.5
2012-03-17,37.2,14.2,0,7.7,0,9.2,30.5,98.5
2012-03-18,38.1,14.8,0,7.7,0,9,48,123
2012-03-19,37.8,14.3,0,8,0,9.7,29,107
2012-03-20,38.1,14.6,0,6.7,0,9.2,34,126
2012-03-21,39.1,15.8,0,7.1,0,8.1,29.5,109.5
2012-03-22,38.4,16.3,0,9.4,0,7.5,28.5,106.5
2012-03-23,38,16.4,0,8.3,0,7.5,26.5,99
2012-03-24,38.4,16,0,7.8,0,7.6,27,102.5
2012-03-25,38.1,15.3,0,7.5,0,8.8,31,122.5
2012-03-26,38.7,15.7,0,7.5,0,8,31.5,123
2012-03-27,38.6,16.7,0,9.1,0,7.9,30.5,121.5
2012-03-28,38.8,18.6,0,7.7,0,7.2,33.5,134.5
2012-03-29,38.7,19.7,0,8.7,0,7.2,26.5,101
2012-03-30,38.7,18.8,0,8.9,0,8.3,26.5,99
2012-03-31,36.6,18,0,9.1,0,8.7,35.5,141
2012-04-01,37.9,19.7,0,9.8,0,7.9,43,159.5
2012-04-02,38.5,20,0,10.3,0,7.4,43,177.5
2012-04-03,38.8,22.3,0,8.8,0,7.7,36,148
2012-04-04,38.8,20.7,0,7.8,0,7.1,37.5,135
2012-04-05,38.8,22.1,0,10.8,0,9,35,148.5
2012-04-06,38.2,18.4,0,9.2,0,9.3,47.5,212.5
2012-04-07,37.1,17.3,0,9.5,0,10.4,44,190.5
2012-04-08,39,17.9,0,10.5,0,9.6,44,173.5
2012-04-09,39.9,20,0,12.1,0,8.7,39,169
2012-04-10,38.9,23.3,0,11.3,0,8.7,25.5,114
2012-04-11,39.1,23.7,0,14.6,0,7,25,110
2012-04-12,37.7,21.3,0,11.7,0,7,30.5,145.5
2012-04-13,37.7,18.5,0,9.2,0,8.2,33,148
2012-04-14,38.1,18.8,0,9.6,0,7.6,36.5,156.5
2012-04-15,38,20.9,0,9.5,0,8.8,50,210
2012-04-16,38.5,21,0,10.8,0,7.1,48,203.5
2012-04-17,38.9,21.3,3.6,11,0,6.9,35,144.5
2012-04-18,37.3,21.8,0,7.1,0,7.8,32.5,150
2012-04-19,38.9,25,0,9.7,0,5.6,31,143.5
2012-04-20,36.8,20.4,3.4,6.7,0,9.9,50,182.5
2012-04-21,36.9,21,0,7.7,0,8.6,41,172
2012-04-22,36.9,20.7,0,7.4,0,11,54,191
2012-04-23,31.9,19.9,0,9.2,0,10.4,67,224
2012-04-24,37.1,18.4,0,10.1,0,11.1,43.5,181
2012-04-25,37.1,19.4,0,9.5,0,10.4,45,204.5
2012-04-26,37.1,21.3,0,11.4,0,10.4,31.5,143
2012-04-27,38.4,20.2,0,10,0,10.3,23,98
2012-04-28,37.1,21.5,0,12.1,0,9,34,134.5
2012-04-29,37.8,20.4,0,9.7,0,10.5,33.5,139
2012-04-30,38.2,21.4,0,11.4,0,10.8,23,101
2012-05-01,37.7,18.3,0,12,0,11.1,23.5,111.5
2012-05-02,37.1,17.9,0,12.8,0,10.8,28.5,140.5
2012-05-03,37.5,18.3,0,9.4,0,10.7,21.5,102.5
2012-05-04,38.2,22.3,0,11.5,0,10.8,29,140.5
2012-05-05,36.4,21.6,0,11.1,0,10.9,31,140
2012-05-06,35.3,22,0,10.8,0,10.8,25.5,113
2012-05-07,34.9,21.7,0,12,0,10.4,32,145.5
2012-05-08,37.2,22.8,0,11.3,0,9.7,43.5,180.5
2012-05-09,38.2,23.8,0,8.5,0,8.9,49,185
2012-05-10,38.5,23.7,0,4,0,10.9,49.5,196.5
2012-05-11,37.8,22.8,0,11,0,10.2,47,187
2012-05-12,37.5,23.8,0,11.8,0,10,42.5,180
2012-05-13,37,21.6,0,11,0,11.1,47,205
2012-05-14,36.8,21.9,0,10.8,0,11.3,46.5,206.5
2012-05-15,37.6,16.3,0,10.4,0,11,45.5,198.5
2012-05-16,39.4,23.7,0,10.5,0,11.2,49,209.5
2012-05-17,38.4,20.7,0,10.5,0,11.4,45,207
2012-05-18,39,22.1,0,12.4,0,11.5,38.5,161.5
2012-05-19,37.7,16.9,0,11.8,0,11.5,30.5,146.5
2012-05-20,38.4,21.8,0,12.8,0,11.1,39,175
2012-05-21,38.6,23.4,0,9.6,0,10.9,38.5,171
2012-05-22,37.5,22.2,0,10.8,0,10.9,37,164
2012-05-23,37.7,22.9,0,10.9,0,10.4,27,132
2012-05-24,37.9,23.8,0,10,0,10.9,36,160.5
2012-05-25,37.4,23.8,0,11.2,0,10.8,39,174
2012-05-26,37.2,24,0,10.8,0,10.4,48,198.5
2012-05-27,37.2,23.6,0,10.3,0,10.7,47.5,206.5
2012-05-28,35.3,22.7,0,0,0,0,46.5,201
2012-05-29,34.8,23.4,0,0,0,0,49,214
2012-05-30,36.1,23.2,0,11.6,0,10.9,48.5,208
2012-05-31,35.6,22.7,0,11,0,11.4,48.5,199.5
2012-06-01,36.4,23.8,0,11.5,0,11.3,57.5,234
2012-06-02,35.7,23.7,0,10.9,0,11.4,52.5,219.5
2012-06-03,35.1,24.8,0,12.9,0,11,51.5,207
2012-06-04,36.1,23.9,0,12.4,0,9.6,44.5,181
2012-06-05,37.8,24.8,0,11.4,0,3.9,45.5,192
2012-06-06,35.5,25,0,5.6,0,0,47.5,204
2012-06-07,28.8,21.5,0,1.7,0,5.4,51,218
2012-06-08,33.7,22.6,6.1,4.5,0,6.2,52.5,228
2012-06-09,32.8,22.4,1.2,3.3,0,7.7,61,242
2012-06-10,33,23.5,0,8.5,0,4.6,79.5,254
2012-06-11,31.1,21.8,1.1,4.7,0,5.8,70,242.5
2012-06-12,32.3,21.1,0,7.1,0,9.7,62.5,235.5
2012-06-13,34.1,22.5,0,7.1,0,11.2,64,237.5
2012-06-14,35,23.2,0,9.7,0,7,71.5,245.5
2012-06-15,36,24.7,0,7.4,0,6.5,61.5,227.5
2012-06-16,33.1,24.1,0.8,7.1,0,4.9,61.5,237.5
2012-06-17,32.6,22.5,0.2,7.7,0,0.4,56,229.5
2012-06-18,28.2,22.7,13,4.4,6,3.8,57,241.5
2012-06-19,31.4,24.4,0,7.9,0,9.5,66.5,240
2012-06-20,32.5,23.8,0,10,0,10.1,63.5,240
2012-06-21,32.8,24.3,0,10.2,0,10.7,86,271.5
2012-06-22,33.1,23.4,0,10.9,0,10,72.5,257.5
2012-06-23,32.7,23.5,0,10.5,0,7,64.5,240
2012-06-24,33.1,23.8,0,10.5,0,2.9,64,237.5
2012-06-25,31.6,22.9,6.8,4.6,3,5.3,55,220.5
2012-06-26,31.6,23.6,0.2,7.4,0,7.8,57,225.5
2012-06-27,32.1,23.4,0.4,7.6,0,4.2,68,238
2012-06-28,31.1,23,0,5.4,0,3.7,80,259.5
2012-06-29,31.8,23.4,0,6.5,0,6.3,74,262.5
2012-06-30,32.6,22.7,0,8.4,0,8.9,69.5,248.5
2012-07-01,33.4,23.6,0,7.7,0,5.1,74.5,249.5
2012-07-02,33,22.4,2.7,7.3,1,6,68.5,240.5
2012-07-03,33.4,23.2,0,6.3,0,5.1,65.5,240.5
2012-07-04,32,23.1,3.7,4.9,1,0,64.5,235.5
2012-07-05,28.2,21.9,0.3,4.4,0,2.4,69.5,246
2012-07-06,30.2,22.2,0.9,5.6,1,2.8,67.5,257
2012-07-08,29.3,23.3,2.3,5.8,0,2.3,71,246.5
2012-07-09,29.8,21.2,1,4.8,0,0.8,82.5,256
2012-07-10,29.6,22.3,0.5,5.8,0,7.4,62,234
2012-07-11,31.4,23.1,0,7.6,0,5.7,89,275.5
2012-07-12,31.1,22.7,0,6.6,0,2.9,76,258.5
2012-07-13,30.5,22.3,0.4,6.2,0,1.9,74,248.5
2012-07-14,30.3,22.6,0,5.2,0,3.9,73,246
2012-07-15,30.4,22.6,0.2,6.2,0,4.5,66,241.5
2012-07-16,30.3,22.6,0,6.8,0,3,67,244.5
2012-07-17,31.7,22.7,0,6.1,0,8,71.5,237.5
2012-07-18,32.2,22.1,3.5,6.7,1,0.2,68,240.5
2012-07-19,28.3,22.1,9,2.3,6,0,72.5,241
2012-07-20,26.4,22.7,3.8,3.1,1,0.4,71,242.5
2012-07-21,26.1,23,5.9,1.7,2,3.4,75.5,249
2012-07-22,29.5,23.2,0.4,5.2,0,0,66,244
2012-07-24,28.9,22.5,2.1,4.8,0,3.2,91.5,260
2012-07-25,29.3,23.1,1.5,2.8,0,0.3,86,258.5
2012-07-26,29.6,23.2,0,5.3,0,0,91.5,271.5
2012-07-27,25.6,23.1,3.5,3.1,2,2.1,76.5,263.5
2012-07-28,28.4,22.4,1.4,4.8,0,0.4,78.5,254.5
2012-07-29,28,22.7,0.6,3.1,0,0,81.5,255.5
2012-07-30,27.6,22.6,4.9,4.3,1,0.8,77,254.5
2012-07-31,26.9,21.7,18.2,1.7,5,0,75.5,247.5
2012-08-01,24.1,19.2,83.9,2.1,4,0.2,80,252.5
2012-08-02,26,22,7.6,1.7,0,3.9,78,253
2012-08-03,28.1,22.5,4.2,3.8,3,1.8,84.5,252.5
2012-08-04,27.6,22.2,5.4,2.9,2,1.2,78,245
2012-08-05,27.4,22.2,3.5,2.5,1,5.4,92,257.5
2012-08-06,28.6,22.2,0.2,5.4,0,0,87,252
2012-08-07,26.8,22.1,3.8,2.8,2,1.8,91.5,257.5
2012-08-08,28.4,22.3,5.2,4.2,1,5.4,83.5,259.5
2012-08-09,28.4,21.6,6.2,3.7,2,2.3,86.5,254
2012-08-10,27.6,22.3,18.6,4.7,5,3,84.5,254
2012-08-11,27.5,21.2,1.9,2.5,0,1.7,82.5,257.5
2012-08-12,27.9,22.1,0.7,3.2,1,3,88,264
2012-08-13,28.1,21.1,4,4.1,2,9,86.5,270
2012-08-14,28.6,21.9,0.1,4.5,0,5.5,85,260
2012-08-15,28.9,22.1,0,3.9,0,5.3,81,245
2012-08-16,28.4,21.6,0,4.4,0,6.7,83,254
2012-08-17,28.9,21.2,0,5.4,0,8.6,82.5,246.5
2012-08-18,28.8,21,0.7,5.3,0,6.5,79.5,243.5
2012-08-19,28.3,21.3,8.8,3.3,1,0.2,76,243.5
2012-08-20,26.9,22,8.6,4.8,2,4.2,74.5,239
2012-08-21,28.4,20.8,0,5.5,0,3.4,74,242.5
2012-08-22,28.3,21.1,0,4.5,0,4.6,70.5,239.5
2012-08-23,29.1,20.6,0.1,4.4,0,9.4,68.5,225
2012-08-24,30.9,21.7,0,5.2,0,9.5,76,246.5
2012-08-25,30.8,21.7,0,5.6,0,11.1,89.5,253
2012-08-26,30.1,22.1,0,5,0,1.6,75.5,242.5
2012-08-27,28.3,21.5,0.9,4.6,1,0.7,78,247
2012-08-28,25.9,21.6,2.3,4,3,1.4,74.5,235
2012-08-29,27.8,22,0.3,3.4,1,4.2,75,251.5
2012-08-30,29.8,22.1,34.2,5.2,1,5.3,69.5,249.5
2012-08-31,31.1,22.3,3.8,6.9,6,3.8,72,242.5
2012-09-01,29.5,22.1,17.2,4.2,1,8.1,75,241
2012-09-02,29.8,22.1,0,4.2,0,4.3,84,245
2012-09-03,29.8,22.6,1.1,5.5,0,0.1,86.5,261
2012-09-04,26.3,21.6,3.9,2.9,3,0,85.5,274.5
2012-09-05,25.4,21.5,9.4,1.6,6,0,81.5,258.5
2012-09-06,26,21.9,7.8,2,4,3,86.5,277
2012-09-07,27.8,21.2,0.3,3.3,0,3.3,78.5,260.5
2012-09-08,26.9,22,0.5,1.8,0,4,83.5,270
2012-09-09,28.5,22.3,0.6,2,0,4,86.5,268
2012-09-10,28.4,22.1,2.2,6.6,1,0.5,86,254.5
2012-09-11,26.9,21.5,7.1,2.3,7,0,89.5,267.5
2012-09-12,25.9,20.6,0.2,3.8,0,4.2,88.5,261.5
2012-09-13,28.3,19.6,0,4.3,0,3.1,77,246.5
2012-09-14,27.8,20,0.2,4.1,0,4.2,82,261
2012-09-15,27.8,21.2,1.9,3.5,0,4.3,84,257.5
2012-09-16,28.1,21.3,0,3.7,0,7.3,92.5,265
2012-09-17,28.7,19.2,0.5,4.3,0,8.4,86,247.5
2012-09-18,28.9,19.8,0,5.2,0,6.2,75.5,236
2012-09-19,30,20.1,0.4,4.6,0,0.2,75,236
2012-09-20,28.8,21.6,0,2.5,0,6.1,76,234.5
2012-09-21,30.9,22.5,0,5,0,0.7,79.5,239
2012-09-22,28,21.7,0.5,2,0,5.9,79,241.5
2012-09-23,30.6,19.3,0,4.2,0,8.2,76,242
2012-09-24,30.1,18.7,0,4.9,0,10.2,78.5,230.5
2012-09-25,29.8,19.1,0,5.3,0,10.3,78.5,244
2012-09-26,29.9,18.5,0,4.8,0,8.1,73,241
2012-09-27,31.1,20.1,0,4.6,0,6,79,246.5
2012-09-28,31.4,21.4,0,4.6,0,4.1,78,243.5
2012-09-29,31.1,20.6,0,2.8,0,4.8,72.5,233.5
2012-09-30,31.9,20.4,1.1,2.8,0,3.3,65,204.5
2012-10-01,31.8,21.5,27.4,4,5,2.8,66.5,215
2012-10-02,30.1,20.6,37.7,4.6,5.6,0,70,230
2012-10-03,30.8,21.3,0.2,2.8,3.1,0,72.5,245.5
2012-10-04,30.1,22,1.2,2.1,1,2.3,65,234.5
2012-10-05,30.5,21.8,36.6,1.8,5,2.4,80,256.5
2012-10-06,30.1,21.3,7.1,2.7,4,7.3,74,253.5
2012-10-07,31.1,21.6,10,4.5,1,3.7,85,272
2012-10-08,30.9,20.5,0,4.4,0,8,85.5,260
2012-10-09,31.3,21,0,4.2,0,7.5,83,253.5
2012-10-10,32.1,21.2,0,3.7,0,8.2,93,279
2012-10-11,32.9,20.1,0,5.2,0,9.6,86.5,267.5
2012-10-12,32.4,17.5,0,5.2,0,8.8,75.5,258.5
2012-10-13,33.1,19.6,0,4.5,0,7.4,82,274.5
2012-10-14,32.4,17.6,0,3.9,0,8.8,69.5,237
2012-10-15,31.8,16.6,0,6,0,8.9,78,269
2012-10-16,31.9,17.1,0,5.6,0,6.6,70.5,245
2012-10-17,31.2,17.4,0,4.2,0,8.9,64.5,237.5
2012-10-18,31.9,16.5,0,4.7,0,9,66,225
2012-10-19,32.1,15.7,0,5.8,0,8.5,63.5,223
2012-10-20,31.6,14.8,0,5.5,0,8,66,229
2012-10-21,31.7,20.1,0.1,4.1,0,6.7,62.5,208.5
2012-10-22,29.2,20.2,0,5.2,0,1.2,63.5,205.5
2012-10-23,29.5,21.8,0.1,4.6,0,0,57,190.5
2012-10-24,31.7,20.6,0,4.5,0,4.2,54.5,190.5
2012-10-25,31.5,19.9,17.5,3.1,2,8.2,48.5,162
2012-10-26,31.9,20.2,0,4.9,0,5.4,52.5,162.5
2012-10-27,31.5,18,6.6,2.5,0,8.3,71,224.5
2012-10-28,30.9,17.1,0,2.9,0,8.4,58,191.5
2012-10-29,30.7,17.7,0,4.8,0,8.4,64.5,220
2012-10-30,30.1,12.7,0,5,0,8.9,69.5,245
2012-10-31,30.5,13.1,0,5.6,0,6,68,231
2012-11-01,28.9,15.1,0,5.8,0,0.8,81.5,254
2012-11-02,28.1,18.8,0,4.1,0,6,68,217
2012-11-03,30.8,19.2,1.2,3.3,0,7.3,65,207
2012-11-04,31.9,18.1,0,2.7,0,9,61,191.5
2012-11-05,32.5,16.9,0,4.4,0,8.2,48,132
2012-11-06,31.8,15.4,0,4.2,0,8.8,54,156
2012-11-07,31.9,18.2,0,4.2,0,7.2,72,191
2012-11-08,32.4,15.9,0,4,0,9.7,72,223.5
2012-11-09,32.7,14.1,0,5,0,10.3,70.5,237.5
2012-11-10,32.5,15,0,5.1,0,9.7,63,214.5
2012-11-11,32.6,17.2,0,4.7,0,9.1,66,217
2012-11-12,31.6,16.7,0,4.6,0,8.2,64,209
2012-11-13,30.9,17.8,0,4,0,8.7,56,184.5
2012-11-14,30.9,15,0,4.7,0,8.9,54.5,171.5
2012-11-15,30.6,13.7,0,4.7,0,8.6,48,145.5
2012-11-16,30,11.9,0,4.8,0,9.5,56.5,172
2012-11-17,29.2,9.5,0,4.8,0,9.5,58.5,184
2012-11-18,28.3,9,0,4.7,0,9.4,61,186
2012-11-19,29.3,7.9,0,3.8,0,0,49,151.5
2012-11-20,29.4,8.6,0,4.5,0,9.6,55.5,155
2012-11-21,29.2,10.8,0,4,0,8.7,57.5,157.5
2012-11-22,30.5,13.4,0,4,0,8.9,52,136
2012-11-23,31.4,14.8,0,4.3,0,8.3,50.5,125
2012-11-24,31.1,15.3,0,5.2,0,7.6,57.5,135
2012-11-25,31.9,15.6,0,4,0,8.2,53.5,129
2012-11-26,31.1,16.3,0,3.7,0,6.9,55.5,138
2012-11-27,31.7,16.9,0,3.7,0,9.4,68,172
2012-11-28,32.1,15.7,0,4.3,0,3.8,64.5,184
2012-11-29,30.8,13.4,0,3.4,0,9.6,63,177
2012-11-30,31.8,12.1,0,3.5,0,9.5,64,192.5
2012-12-01,37.1,12,0,4,0,8.9,67.5,202.5
2012-12-02,31.7,13.6,0,3.6,0,7.8,71,206
2012-12-03,31,15.1,0,3.4,0,9.5,62.5,199
2012-12-04,28.9,13.4,0,3.9,0,9.5,62.5,174.5
2012-12-05,29.9,13.6,0,4,0,9.4,58,149.5
2012-12-06,30.8,17.9,0,4.5,0,8,57,145
2012-12-07,31.6,17.7,0,5,0,8.5,57.5,155.5
2012-12-08,32.9,17.6,0,4.7,0,7.9,70,193
2012-12-09,32.9,17.6,0,4,0,8.4,63.5,176.5
2012-12-10,32.9,16.1,0,3.8,0,9.5,53.5,143
2012-12-11,32.3,13,0,5.1,0,9.6,50.5,155
2012-12-12,31.9,12.5,0,4.6,0,9.7,60.5,196.5
2012-12-13,31.2,10.5,0,3.5,0,9.7,64.5,205.5
2012-12-14,30.9,12.9,0,3.6,0,8.2,71,221.5
2012-12-15,30.4,11.5,0,3,0,8.6,66.5,200.5
2012-12-16,31.6,13.5,0,3.3,0,8.2,64.5,176.5
2012-12-17,30.2,12.5,0,3.3,0,8.2,52.5,139
2012-12-18,29.5,13.1,0,4.5,0,9.1,55.5,124
2012-12-19,29.8,10.3,0,5,0,4.3,60.5,142.5
2012-12-20,27.2,10.1,0,3.4,0,8.6,71,173
2012-12-21,28.7,10,0,3.7,0,8.5,67.5,173
2013-01-01,31.8,20,0,4.7,0,9,65.5,153.5
2013-01-02,32.6,16.1,0,4.6,0,9.9,61.5,149.5
2013-01-03,32.8,14.4,0,4.5,0,9.1,54.5,136
2013-01-04,32.2,12.1,0,4.3,0,9.3,64,129
2013-01-05,30.9,7.8,0,5.2,0,10,58,131
2013-01-06,30.2,18.1,0,5,0,5,67.5,169
2013-01-07,30.5,7.5,0,4.8,0,9,68.5,167.5
2013-01-08,30.7,9,0,4.4,0,8.3,70,172.5
2013-01-09,29.5,10.5,0,3.3,0,7.6,65,156
2013-01-10,29.7,12.1,0,4.1,0,7.9,66.5,153
2013-01-11,31.3,11.5,0,3.9,0,9,59.5,118
2013-01-12,29.9,10.4,0,3.1,0,8.9,64.5,123.5
2013-01-13,29.9,9.2,0,3.9,0,9.8,64,129
2013-01-14,32,19.1,0,4,0,9.7,69,156.5
2013-01-15,34.2,10.7,0,4.1,0,9.2,68.5,167.5
2013-01-16,32.8,11.6,0,4,0,9,69.5,197
2013-01-17,33.1,11.1,0,4.2,0,9.6,66,195.5
2013-01-18,31.6,14.1,0,4,0,7.4,59,175.5
2013-01-19,28.6,11,0,3.8,0,8.9,62.5,155.5
2013-01-20,28.9,10.7,0,3.7,0,8.3,61.5,137.5
2013-01-21,29.8,11,0,4.2,0,9,47,103
2013-01-22,30.4,11.1,0,3.9,0,8.7,58.5,108.5
2013-01-23,31.2,12.1,0,3.9,0,9.2,59.5,108
2013-01-24,31.3,10.2,0,4.2,0,9.6,70,147.5
2013-01-25,30.8,9.6,0,4.2,0,9.8,70,158
2013-01-26,31.8,11.1,0,4.3,0,8.1,66,147.5
2013-01-27,31.1,12.5,0,0,0,0,66.5,145.5
2013-01-28,30.9,13.1,0,3,0,7.9,64,136
2013-01-29,30.1,10.8,0,3.5,0,9.1,57,124
2013-01-30,30.9,10.6,0,3.8,0,8.6,57.5,127.5
2013-01-31,30.9,11.7,0,3.1,0,6.5,63.5,165
2013-02-01,30.8,14.1,0,0,0,0,65.5,155.5
2013-02-02,31.8,16.3,0,3.5,0,6.5,61.5,138
2013-02-03,31.9,13.1,0,3.2,0,4.8,67.5,169
2013-02-04,32.6,16.1,0,3.5,0,8.1,63.5,147.5
2013-02-05,32.3,14.7,0,4.4,0,6.3,65,148
2013-02-06,28.8,15,0,4.6,0,8.4,66.5,142.5
2013-02-07,29.1,13.6,0,4.1,0,9.2,61.5,127
2013-02-08,31.4,12.1,0,4.8,0,7.4,60,132.5
2013-02-09,31.7,14.1,0,4.1,0,8.4,55,121
2013-02-10,32.7,15.3,0,4.5,0,8.1,56.5,108
2013-02-11,34,17.6,0,5.1,0,5.8,61,137.5
2013-02-12,33.5,16.9,0,5,0,7,87,149
2013-02-13,33.2,16.6,0,3.8,0,7.8,58.5,139
2013-02-14,33,17.1,0,5.2,0,7,52.5,115.5
2013-02-15,34.1,15.6,0,4.5,0,8.5,55.5,140.5
2013-02-16,33.1,19.6,0,5.8,0,9.1,48,191
2013-02-17,28.6,10.4,0,5.4,0,10,68.5,186
2013-02-18,28.9,9.4,0,5,0,9.6,62,175.5
2013-02-19,30.6,9.9,0,5.6,0,10.4,67,180.5
2013-02-20,33.4,12.2,0,5.2,0,10.3,57.5,161.5
2013-02-21,34,13.1,0,5.5,0,10.3,69,179.5
2013-02-22,34.9,13.9,0,4,0,9.7,55.5,152
2013-02-23,35,14.6,0,6.6,0,9.6,54,143
2013-02-24,34.3,13.2,0,5.7,0,9.7,57.5,134
2013-02-25,33,11.6,0,6.6,0,9.6,58,153.5
2013-02-26,33.8,14,0,5.2,0,9.8,62.5,187.5
2013-02-27,34.9,11.7,0,6.2,0,10.2,60,183.5
2013-02-28,33.9,13.2,0,8.1,0,10,55,169
2013-03-01,33.7,13.5,0,6.4,0,8.9,61,172
2013-03-02,33.7,13.5,0,2.2,0,9.6,53.5,165.5
2013-03-03,34.1,11.6,0,6.4,0,10.1,51,154
2013-03-04,34.6,9.9,0,9.2,0,10.5,53.5,150.5
2013-03-05,34.1,10.6,0,7.4,0,9.4,44.5,95.5
2013-03-06,34,12.7,0,6.1,0,9.5,54.5,109
2013-03-07,34.6,13.3,0,6.9,0,9.7,40.5,104.5
2013-03-08,34.9,15,0,6.5,0,9,43.5,126
2013-03-09,36.7,19.1,0,8.3,0,9.5,47.5,127
2013-03-10,36,15.3,0,7.1,0,9.1,41.5,121
2013-03-11,36.7,15.3,0,7.7,0,8.7,38.5,116
2013-03-12,36.1,15.3,0,7.4,0,9,38,116.5
2013-03-13,34.6,15.3,0,7.7,0,8.5,41.5,114
2013-03-14,34.9,15.3,0,7.9,0,9.1,43,118
2013-03-15,35,17.5,0,7.4,0,8.5,34,92.5
2013-03-16,36,20.6,0.2,7.8,0,6.3,41,125.5
2013-03-17,36.1,17.1,2.6,5.5,0,9.2,38.5,119
2013-03-18,35.7,15.7,0,6.1,0,10,24,123
2013-03-19,35.7,14.8,0,9.1,0,9.7,46,114
2013-03-20,35,13.7,0,8.1,0,9.4,44,104
2013-03-21,34.5,13,0,10.3,0,10.2,32.5,88.5
2013-03-22,34.4,16,0,8.4,0,8.9,31.5,98
2013-03-23,36.7,18,0,8.9,0,8.6,32,102
2013-03-24,36.1,17,0,9.2,0,8.8,41,137
2013-03-25,35.8,20.6,0,9,0,7.2,33,123
2013-03-26,36.9,16.1,0,3.4,0,4.9,30.5,103
2013-03-27,36.1,19,0,8.5,0,9.2,34.5,114
2013-03-28,36,17.8,0,9.2,0,8.7,35.5,124.5
2013-03-29,35.7,18.5,0,8.8,0,9.9,41.5,143.5
2013-03-30,34.2,14.3,0,10.2,0,10.1,31.5,113
2013-03-31,36.8,16.2,0,9.7,0,9.9,42,147
2013-04-01,37,16.6,0,9.6,0,9.6,51,183.5
2013-04-02,37.8,17.9,0,9.2,0,9.2,44,150
2013-04-03,36,18.6,0,9.3,0,9.6,39.5,134
2013-04-04,36.1,16.4,0,9.6,0,9.2,28.5,96
2013-04-05,36.5,16.6,0,7.6,0,10.7,25.5,93
2013-04-06,37.8,16.8,0,8.9,0,9.8,28,94
2013-04-07,37.8,16.5,0,10.9,0,10.6,38.5,134.5
2013-04-08,37,15.1,0,10.6,0,10.4,64,180
2013-04-09,38.3,17.1,0,10.8,0,9.3,33.5,126.5
2013-04-10,38.9,19.5,0,10.6,0,9.6,40,156
2013-04-11,37.9,21.7,0,11.2,0,8.9,40.5,159
2013-04-12,37.1,19.6,0,9.2,0,9.3,29.5,116.5
2013-04-13,39.7,21.7,0,8.9,0,9.2,35.5,133.5
